Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139
2,10,82,58,61,4,8,73,68,21,9,8,77,2,49,53,44,33,34,2,33,77,26,23,70,32,53,18,61,99,64,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,69,1,76,96,11,55,21,39,31,9,77,15,2,15,81,12,40,69,18,25,31,40,84,1,51,53,65,46,93,99,21,23,7,2,54,33,65,16,64,4,14,97,37,9,73,57,72,71,45,48,0,35,46,52,25,48,93,21,47,12,37,65,69,78,7,29,76,3,75,37,38,72,26,9,29,17,79,20,84,82,79,48,42,2,81,14,71,2,71,19,7,43,8
2,11,82,58,61,4,8,73,68,21,9,8,77,2,49,53,44,33,34,2,33,77,26,23,70,32,53,18,61,99,64,5,11,78,62,14,43,49,84,48,78,90,72,98,83,78,44,87,96,69,1,76,96,11,55,21,39,31,9,77,15,2,15,81,12,40,69,18,25,31,40,84,1,51,53,65,46,93,99,21,23,7,2,54,33,65,16,65,94,14,47,37,9,73,57,72,71,45,48,0,35,46,52,25,48,93,21,47,12,37,65,69,78,7,29,46,3,75,37,38,72,26,9,29,17,79,20,84,82,59,48,42,2,81,14,71,2,71,19,7,43,8
2,12,80,58,61,54,48,73,68,21,9,8,78,37,29,53,44,33,34,2,33,77,26,23,70,32,53,18,61,99,64,5,11,78,62,14,43,49,84,48,78,90,72,98,83,78,44,87,96,69,1,76,96,11,55,21,39,31,9,77,15,2,15,81,12,40,69,68,25,36,40,84,3,59,53,65,46,93,99,21,23,7,2,54,33,65,16,65,94,14,47,37,9,73,57,72,71,45,48,0,35,46,52,25,48,43,41,47,12,37,65,69,78,7,29,46,3,75,37,38,72,26,9,29,47,77,20,84,82,59,48,42,2,81,14,71,2,71,14,7,43,8
2,13,80,58,61,54,48,73,68,21,9,8,78,37,29,53,44,33,34,2,32,77,66,23,70,32,53,8,61,9,64,5,11,78,64,14,93,49,84,48,78,80,71,93,83,78,44,87,96,69,1,76,96,11,55,21,39,31,9,77,15,2,15,81,12,40,69,68,25,36,40,84,3,59,53,65,46,93,99,21,53,7,3,54,33,95,16,25,94,14,47,41,59,72,57,72,71,45,48,0,35,46,52,25,48,43,41,47,12,37,65,67,78,85,89,46,39,45,47,38,72,26,9,29,47,77,20,14,7,59,48,42,2,81,14,71,22,71,14,87,43,8
2,14,80,58,61,54,48,73,20,21,89,8,58,37,21,53,44,33,34,2,32,77,66,23,70,32,53,8,61,9,64,5,11,78,64,14,93,49,84,48,78,80,71,93,83,78,44,87,96,69,1,76,96,11,55,21,39,34,89,77,65,2,15,81,12,40,69,68,25,36,40,84,3,59,53,85,46,98,94,21,53,7,3,54,33,95,16,25,94,14,47,41,59,72,57,72,71,45,48,0,38,26,52,25,48,43,41,47,12,57,65,67,78,85,89,46,39,45,47,38,72,36,59,29,47,77,20,14,7,59,48,42,2,81,14,71,22,71,14,87,43,8
2,15,80,58,61,54,48,73,20,21,89,8,58,37,21,51,44,33,34,12,32,77,66,23,70,32,53,8,61,9,34,5,11,78,64,14,93,49,84,46,78,80,52,93,83,25,44,87,96,69,1,76,96,11,55,21,39,34,89,77,65,2,15,81,12,40,69,68,25,36,40,84,3,59,53,85,46,98,94,21,53,77,2,54,33,95,96,25,94,14,47,41,99,72,57,72,71,45,48,0,38,26,52,25,48,43,41,47,12,57,65,67,78,35,89,46,39,45,47,38,72,36,59,29,47,77,20,14,32,59,48,42,2,81,14,76,22,71,14,87,43,8
2,16,80,58,61,54,48,73,20,21,89,8,58,37,21,51,44,33,34,12,32,77,66,23,70,32,53,8,61,9,34,65,11,78,64,14,93,49,64,46,78,40,52,93,83,25,74,87,96,69,1,76,78,41,95,21,79,34,89,77,65,2,15,81,12,40,69,68,25,36,40,84,3,59,53,85,46,98,94,21,53,77,2,54,33,95,96,25,94,24,17,41,99,72,57,72,71,45,48,40,38,26,52,25,48,43,41,47,12,57,65,67,78,35,89,46,19,48,7,38,72,76,59,29,47,77,20,14,32,49,48,52,2,81,14,76,22,71,14,87,43,8
2,17,80,58,61,54,48,73,20,31,89,8,58,37,21,51,44,33,34,12,32,77,66,23,70,32,53,8,61,9,34,65,11,78,64,14,93,49,64,46,78,40,52,93,83,25,74,7,66,19,51,76,78,41,95,51,79,34,89,77,65,2,15,1,12,40,69,68,25,36,43,84,3,59,43,85,46,98,94,21,53,77,2,54,33,95,96,25,94,24,17,41,99,72,57,12,71,45,48,40,38,26,52,55,48,43,41,47,12,57,65,67,78,35,89,46,19,48,7,38,72,76,59,29,47,77,20,14,32,49,48,52,2,81,64,76,22,91,14,87,93,8
2,18,80,58,61,54,48,73,20,31,89,8,58,37,21,51,44,33,34,12,32,77,16,23,70,32,53,28,61,9,34,65,14,78,64,14,93,49,64,46,78,40,52,93,83,25,74,7,66,19,51,76,78,41,95,51,79,34,89,77,65,2,15,1,12,40,69,68,25,36,43,84,3,59,43,85,46,98,94,21,53,77,2,54,33,65,96,55,94,24,17,41,99,52,57,12,71,45,48,40,38,26,52,55,48,43,41,47,12,57,65,67,78,35,89,46,19,48,7,38,72,76,59,29,47,77,20,14,37,69,98,52,2,81,64,71,22,91,14,87,93,8
2,19,80,58,61,54,48,73,40,31,89,8,58,37,21,51,44,33,34,12,32,77,16,23,70,32,53,28,61,9,34,65,14,78,64,14,93,49,64,46,78,40,52,93,73,25,74,7,66,19,41,76,68,41,95,51,79,34,89,77,65,2,15,1,12,40,69,68,15,36,24,84,3,79,43,85,46,8,94,21,53,77,2,54,33,25,96,55,94,84,17,41,99,52,57,12,71,45,42,40,38,26,52,55,48,43,41,87,12,57,65,67,78,25,89,46,29,48,7,38,72,76,59,29,47,77,20,14,32,69,98,62,2,81,84,76,22,91,14,87,93,8
2,20,80,58,61,54,48,73,40,31,89,8,58,37,11,55,44,33,4,82,33,77,16,23,70,32,53,28,61,79,34,65,14,78,64,14,93,49,64,16,78,40,52,93,73,25,54,7,66,19,41,76,68,41,95,51,79,24,89,77,55,2,15,1,12,40,69,68,15,36,24,44,1,79,43,85,46,98,94,21,53,77,2,54,33,65,96,85,94,84,17,41,99,52,57,12,71,55,48,90,38,26,52,55,48,43,41,87,12,57,65,99,78,25,89,46,29,48,7,38,72,86,59,29,47,79,20,14,32,69,98,62,2,1,84,76,22,91,14,97,93,8
2,21,80,58,61,54,48,73,40,31,29,8,58,37,11,1,34,33,4,82,33,77,6,23,70,32,53,28,61,79,34,65,14,78,64,14,93,49,64,16,78,40,52,93,73,25,54,7,66,19,41,76,68,41,95,51,79,24,89,77,55,2,15,1,12,40,99,68,15,36,24,44,23,79,43,85,46,8,34,21,53,77,3,54,33,65,96,85,94,84,17,41,99,52,57,12,31,55,48,90,38,26,82,55,48,43,41,87,12,57,65,99,78,25,89,46,29,48,7,38,72,86,59,29,47,79,20,14,32,69,98,62,2,1,84,76,22,91,14,97,93,8
2,22,80,58,61,54,48,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,6,23,70,32,53,28,61,79,34,65,14,98,64,14,93,49,64,16,78,40,52,93,73,25,54,7,66,19,41,76,68,41,95,51,79,24,39,77,55,2,15,1,12,40,99,68,15,36,24,44,23,79,43,85,46,98,34,21,53,77,3,54,33,65,96,85,94,84,17,41,99,52,57,12,31,55,48,90,78,26,82,55,48,43,41,87,12,57,65,99,78,25,89,46,29,48,7,37,72,86,59,29,47,79,20,14,32,69,98,62,2,1,84,76,22,91,14,97,93,8
2,23,80,58,61,54,48,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,6,23,70,32,53,28,61,79,34,65,14,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,68,41,95,51,68,24,39,77,55,2,15,1,12,40,99,68,15,36,24,44,23,79,43,85,46,98,34,21,73,77,3,54,33,65,96,85,94,64,17,41,99,52,57,12,31,55,48,90,78,26,82,55,48,43,41,87,12,57,65,97,78,25,89,46,29,43,7,37,72,86,59,29,47,79,20,74,32,69,98,62,2,1,84,71,22,21,14,87,93,8
2,24,80,58,61,54,48,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,76,23,70,32,53,28,61,79,34,65,44,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,68,41,95,51,68,24,39,77,55,2,15,1,12,40,99,68,15,36,25,44,23,79,43,85,46,98,34,21,73,77,2,54,33,65,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,41,87,12,57,65,99,48,25,89,46,29,43,7,37,72,86,59,29,47,79,20,74,32,69,98,62,2,1,84,71,22,21,14,87,93,8
2,25,80,58,61,54,48,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,76,23,70,32,53,28,61,79,34,65,44,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,68,41,95,51,68,24,39,77,55,2,15,1,62,40,99,68,15,36,25,44,23,79,43,85,46,98,34,21,73,77,2,54,33,65,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,41,87,12,57,65,99,48,25,89,46,29,43,7,37,72,86,59,29,47,79,20,74,32,69,98,62,2,1,84,71,22,21,14,87,93,8
2,26,80,58,61,54,48,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,76,23,70,32,53,28,61,79,34,65,44,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,68,41,95,51,68,24,39,77,75,2,15,1,62,40,99,68,15,36,25,44,23,79,43,85,46,98,34,21,73,77,2,54,33,65,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,41,87,12,57,65,99,48,25,89,46,29,43,7,37,72,86,59,29,47,79,20,74,32,69,98,62,2,1,84,71,22,21,14,87,93,8
2,27,80,58,61,54,48,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,76,23,70,32,53,28,61,79,34,65,44,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,68,41,95,51,68,24,39,77,75,2,15,1,62,40,99,68,15,36,24,34,23,79,43,85,46,98,34,21,73,77,2,54,33,15,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,1,87,12,57,65,99,48,25,89,46,29,43,7,37,72,86,59,29,47,77,20,74,32,69,98,62,2,1,84,76,22,21,14,87,93,8
2,28,80,58,61,54,18,73,40,31,29,8,58,37,51,1,34,33,4,82,33,77,76,23,70,32,53,58,61,79,34,65,44,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,18,41,95,51,68,24,39,77,75,2,15,1,62,40,99,68,15,36,24,34,23,79,43,85,46,98,34,21,73,77,2,54,33,25,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,1,87,12,57,65,99,48,25,89,46,29,43,7,37,72,86,59,29,47,77,20,74,37,69,98,62,2,1,84,76,22,21,14,87,93,8
2,29,80,58,61,54,18,73,40,31,29,8,18,37,51,1,34,33,4,82,33,77,76,23,40,32,53,58,61,79,34,65,44,98,64,14,93,49,64,16,78,40,52,83,73,25,54,7,66,19,41,76,18,41,95,51,68,24,39,77,75,2,15,1,62,40,99,78,15,36,24,34,23,79,43,85,46,98,34,21,73,77,2,54,33,25,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,1,87,12,57,65,99,48,25,89,46,29,43,7,37,72,86,59,29,47,77,24,74,32,69,98,62,2,1,84,76,22,21,14,87,93,8
2,30,80,58,61,54,18,73,40,31,29,8,18,37,51,5,34,33,4,82,32,77,76,23,40,32,53,58,61,79,34,65,44,98,64,14,93,99,64,16,78,40,52,83,73,25,54,7,66,19,11,76,18,41,95,51,68,24,39,77,75,2,15,1,62,40,99,78,15,36,24,34,23,79,43,95,46,98,34,21,73,67,3,54,33,25,96,85,94,64,17,41,99,52,57,12,31,55,42,90,78,26,82,55,48,33,1,87,12,57,65,97,48,25,89,96,29,48,7,37,72,86,59,29,47,77,24,74,32,69,98,62,2,1,84,76,22,21,14,87,93,38
2,31,80,58,61,54,18,23,40,31,29,8,18,37,31,5,34,33,4,82,32,17,76,23,40,32,53,58,61,79,34,65,44,98,64,14,93,99,64,16,78,40,52,83,73,25,54,7,66,19,11,76,18,41,95,51,19,24,39,77,75,2,15,1,62,40,99,78,15,36,24,34,23,79,43,95,46,98,34,21,73,67,2,54,33,25,96,85,94,4,17,41,99,12,57,12,31,55,42,90,78,26,82,35,48,3,1,87,42,37,65,99,42,25,89,96,29,58,7,37,72,86,59,29,47,77,24,74,37,69,98,62,2,1,84,76,22,21,14,87,63,38
2,32,80,58,61,54,18,23,40,31,29,8,18,37,31,5,34,33,4,22,32,17,76,23,40,32,53,58,61,79,34,15,44,98,64,14,93,99,64,16,78,40,52,83,73,25,14,7,64,19,11,76,18,41,95,51,19,24,39,77,75,2,15,1,62,40,99,78,15,36,24,34,23,79,43,95,46,98,34,21,73,17,2,54,33,25,96,85,94,44,27,41,99,12,57,12,31,55,2,90,78,26,62,35,68,3,1,87,42,37,65,97,42,25,39,96,49,58,7,37,72,86,59,69,47,77,24,74,32,69,98,62,2,1,84,71,22,21,14,87,63,38
2,33,80,58,61,54,18,23,50,31,29,8,18,37,31,5,34,33,4,22,32,67,56,23,40,32,23,58,61,79,34,15,44,98,64,14,93,99,64,16,78,40,52,83,73,25,14,7,64,19,11,76,18,41,95,51,99,24,39,77,75,2,15,1,62,40,99,78,15,36,24,24,21,79,43,95,46,98,34,21,73,87,63,54,33,25,96,95,94,34,27,41,99,12,57,12,91,55,2,90,78,26,62,35,68,3,1,87,42,37,65,97,48,25,39,96,49,58,17,88,72,86,59,69,37,77,20,74,32,69,98,62,2,1,84,71,22,21,14,97,63,38
2,34,80,58,61,54,18,23,50,31,29,8,18,37,31,5,34,33,4,22,62,67,56,23,40,32,23,58,61,79,34,15,44,98,64,74,93,99,64,16,78,0,52,83,73,25,14,97,64,89,11,76,38,41,95,71,98,24,39,77,75,2,15,1,62,40,99,78,15,36,24,24,21,79,43,95,76,98,34,21,73,87,63,54,33,25,96,95,94,34,27,41,99,12,87,12,91,55,2,90,78,26,62,35,68,3,1,87,42,37,65,99,48,65,39,96,49,58,17,87,72,86,59,69,37,77,24,74,37,69,98,62,2,1,84,71,22,21,14,97,63,38
2,35,80,58,51,54,18,23,50,1,29,8,18,37,31,5,34,33,4,22,62,67,56,23,40,32,23,58,61,79,34,15,84,98,64,74,93,99,64,16,78,0,52,83,73,25,14,97,64,89,11,76,38,41,95,71,98,24,39,87,75,2,65,1,62,40,99,78,15,36,24,24,21,79,43,95,76,98,34,21,73,87,63,54,33,25,96,95,94,34,27,61,99,12,87,12,91,55,2,90,78,26,62,35,68,3,1,37,42,37,65,97,48,65,39,96,49,53,17,87,72,86,59,69,37,77,24,74,32,69,98,62,2,1,84,76,22,21,14,97,63,38
2,36,80,58,51,54,18,23,50,1,69,8,18,37,31,5,34,33,4,22,62,67,56,23,40,32,23,58,61,29,34,55,84,98,64,74,3,99,64,16,78,0,52,83,73,25,14,97,86,89,11,76,8,41,95,71,99,4,39,87,75,2,65,1,62,40,99,78,15,76,24,24,21,79,43,95,76,98,34,21,73,87,63,54,33,35,96,95,94,34,27,61,99,12,87,12,91,55,2,10,78,26,62,35,68,3,1,37,42,57,95,97,48,65,39,96,49,53,17,88,72,86,59,69,37,77,20,74,32,99,98,62,2,1,84,76,22,21,14,97,63,38
2,37,80,58,51,54,18,23,50,1,69,28,18,37,81,65,34,33,4,22,62,67,56,3,40,32,23,58,61,29,34,55,84,98,57,74,3,99,64,16,78,0,52,83,3,25,14,97,86,89,11,76,8,41,95,71,99,4,39,87,75,2,65,1,22,40,29,78,15,76,24,24,21,79,43,95,76,98,34,21,73,87,63,54,33,35,96,95,94,34,27,61,99,12,87,12,91,55,2,10,78,26,62,35,68,3,1,37,42,57,95,99,48,65,39,96,49,58,17,88,52,16,59,69,37,77,20,74,32,99,98,62,2,21,84,71,22,21,14,97,63,78
2,38,80,58,51,74,18,23,50,1,69,28,18,37,81,65,34,33,64,22,62,67,56,3,40,32,23,58,61,29,34,55,84,98,57,74,3,99,64,16,78,0,32,83,3,25,14,97,86,89,91,76,8,41,95,71,99,4,39,87,75,2,65,1,22,40,29,78,15,76,24,24,21,79,43,95,76,98,4,21,73,87,63,54,33,35,96,95,94,34,27,61,99,12,87,12,91,55,2,10,78,26,62,35,68,23,1,37,42,57,95,99,42,65,39,96,49,53,17,87,52,16,59,69,37,77,24,44,52,99,98,62,2,21,84,51,22,21,14,97,63,78
2,39,80,58,51,74,18,23,50,1,69,28,18,37,81,65,34,33,64,22,62,67,56,3,40,32,23,58,61,29,34,55,74,98,57,74,3,99,64,16,78,0,32,83,3,25,14,97,86,89,91,36,8,21,95,71,99,4,39,87,75,2,65,1,22,40,29,88,15,76,23,64,23,79,43,95,76,98,4,21,73,87,63,54,33,35,26,95,34,34,27,61,99,12,87,12,91,35,8,10,78,26,62,45,68,23,1,37,42,57,95,99,48,65,39,96,49,53,17,87,52,16,59,69,37,77,24,44,52,99,98,62,2,21,84,56,22,21,14,97,63,78
3,0,57,87,38,55,22,50,66,60,98,33,25,80,11,24,37,61,83,56,48,80,18,65,29,68,0,66,69,43,6,34,35,59,50,4,45,91,41,90,60,40,83,76,11,20,16,72,69,92,1,21,65,75,17,85,46,30,53,25,87,38,50,89,0,22,29,78,41,60,88,79,55,81,16,35,70,87,49,16,40,90,85,86,54,40,31,5,66,71,22,56,99,69,28,90,37,77,94,8,19,18,74,47,64,50,47,7,69,71,78,54,37,66,67,78,41,36,54,58,53,14,64,3,7,51,7,16,65,56,2,92,43,37,89,68,26,51,66,76,33,38
3,1,51,84,31,50,20,72,13,68,90,30,22,85,17,24,37,61,83,56,48,80,18,65,29,68,0,66,69,43,6,34,35,59,50,4,45,91,41,90,60,40,83,76,11,20,16,63,67,98,42,62,62,78,95,86,43,96,54,24,89,39,8,81,6,24,63,75,48,11,2,23,54,96,75,66,22,69,47,16,40,90,85,86,54,40,31,5,66,71,22,56,99,69,28,95,32,78,76,13,33,19,90,42,57,57,42,28,11,74,71,54,37,66,67,78,41,36,54,51,50,40,67,8,99,57,7,16,65,56,2,70,44,5,67,68,26,51,96,76,99,33
3,2,51,84,31,50,20,72,13,68,90,30,22,85,17,24,37,61,83,56,48,80,18,65,29,68,0,66,69,43,6,15,40,32,1,8,8,44,95,75,68,31,84,74,19,3,14,68,61,44,43,8,61,74,91,88,45,13,58,22,81,33,76,81,6,24,63,75,48,11,2,23,54,96,75,66,22,69,47,16,40,90,85,86,54,40,31,7,66,74,22,65,18,69,27,7,35,76,23,11,31,12,6,42,57,57,42,28,11,74,71,54,37,66,67,7,42,36,52,58,58,47,67,8,99,57,7,16,65,93,93,31,48,5,67,68,48,54,96,6,99,33
3,3,51,84,31,50,20,72,13,68,90,30,22,85,17,24,37,61,83,56,48,80,18,65,29,68,0,66,69,43,6,15,40,32,1,8,8,44,95,75,68,31,84,74,19,3,14,96,64,46,23,0,64,72,91,88,45,13,58,22,81,33,76,81,6,24,63,75,48,11,2,23,54,96,75,66,22,69,47,16,40,90,85,86,54,40,31,7,66,74,22,65,18,69,27,8,30,79,5,11,31,12,6,42,57,57,42,28,11,74,71,54,37,66,67,7,42,36,52,87,59,47,67,8,99,57,7,16,65,93,93,31,48,5,67,68,48,50,96,6,90,33
3,4,51,84,31,50,20,72,13,68,90,30,22,85,17,24,37,61,83,56,48,80,18,0,44,56,13,3,9,44,8,15,40,32,1,8,8,44,95,75,63,68,80,12,15,2,15,96,64,46,23,0,64,72,91,88,45,13,58,22,81,33,76,81,6,24,63,75,48,11,2,23,54,96,75,66,22,69,47,16,40,90,85,8,17,6,21,7,66,74,22,60,18,64,27,8,30,79,5,11,31,12,6,42,57,57,42,28,11,74,71,54,37,61,63,7,42,34,50,87,59,47,67,8,99,57,7,16,33,93,46,31,48,5,67,49,48,50,96,8,90,33
3,5,53,4,39,58,20,72,13,68,90,38,23,85,73,24,37,61,83,56,48,80,18,0,44,56,13,3,9,44,8,15,40,32,1,8,8,44,95,75,63,68,80,12,15,2,15,96,64,46,23,0,64,72,91,88,45,13,58,22,81,33,76,81,6,24,63,75,48,11,2,41,55,56,99,66,22,51,17,16,40,90,85,8,17,6,21,7,66,74,22,60,18,64,27,8,30,79,5,11,31,12,6,42,57,57,42,29,71,74,70,54,37,61,63,7,42,34,50,87,59,47,67,8,99,7,5,16,33,93,46,31,48,5,77,49,48,50,96,8,98,33
3,6,53,4,39,58,20,72,13,68,90,38,23,85,73,29,37,40,93,26,49,80,18,7,41,56,13,3,9,44,8,15,40,82,55,8,94,46,95,75,63,68,80,15,11,71,15,96,64,46,23,0,64,72,91,88,45,13,58,22,81,33,76,81,6,24,63,75,48,11,2,41,55,56,99,66,22,51,17,16,17,64,80,8,17,6,21,7,63,73,21,60,18,62,26,8,30,79,5,11,31,12,6,42,57,57,42,29,71,74,70,73,36,61,63,5,44,34,58,87,59,47,67,8,99,7,5,14,34,91,44,31,48,5,77,49,43,50,96,8,98,31
3,7,53,4,39,58,20,72,13,68,90,38,23,85,73,29,37,40,93,26,49,80,18,7,41,56,13,3,9,44,8,15,40,82,55,8,94,46,95,75,63,68,80,15,11,71,15,96,64,46,23,0,64,72,91,8,21,0,68,26,71,33,16,81,6,24,63,75,48,11,2,41,55,56,99,66,22,51,17,16,17,64,80,8,17,6,21,7,63,73,21,60,18,62,26,8,30,79,5,15,41,17,18,42,57,57,42,29,71,74,70,73,36,61,63,5,44,34,58,87,59,73,65,8,99,7,5,14,34,91,44,31,48,5,77,49,43,50,96,8,98,31
3,8,53,4,39,58,20,72,13,68,90,38,23,85,73,29,37,40,93,26,49,80,18,7,41,56,13,3,9,44,8,15,40,82,55,8,94,46,95,75,63,68,80,15,11,71,15,96,64,46,23,0,64,73,71,8,21,0,68,26,71,33,16,88,4,24,63,75,48,76,0,41,55,56,99,66,22,51,17,16,17,64,80,8,17,6,21,7,63,73,21,60,18,62,26,8,30,79,43,15,41,17,18,48,57,57,27,29,71,74,70,73,36,61,63,5,44,34,58,87,59,73,65,8,80,7,5,14,34,91,44,31,48,8,77,49,43,50,16,8,98,31
3,9,53,4,39,58,20,72,13,68,90,38,23,85,73,29,37,47,93,26,49,88,18,7,41,53,66,3,9,44,8,15,40,82,55,8,94,46,95,75,63,68,80,15,11,71,15,96,64,6,31,14,0,73,71,8,21,0,68,26,71,33,16,88,4,24,63,75,48,76,0,41,55,56,99,66,22,51,17,6,17,64,80,48,17,6,21,7,63,73,21,60,18,62,26,5,30,79,45,15,41,17,18,48,57,57,27,29,71,74,70,70,36,61,63,5,44,34,58,87,59,73,65,8,80,7,5,17,24,91,44,31,48,8,77,45,43,50,16,58,98,31
3,10,53,4,39,58,20,71,93,65,60,38,27,85,53,29,37,47,93,26,49,88,18,7,41,53,66,3,9,44,8,15,40,82,55,8,94,46,95,75,63,68,80,15,11,71,15,96,62,0,35,14,0,73,71,8,21,0,68,26,71,33,16,88,4,24,63,75,48,76,0,41,55,56,99,96,44,44,37,6,17,64,80,48,17,6,21,7,63,73,21,60,18,62,26,8,30,79,45,15,41,17,18,48,57,57,27,29,71,74,70,70,36,61,63,5,44,34,58,84,59,73,65,8,80,7,89,17,24,91,44,31,48,8,77,45,43,50,16,58,91,34
3,11,53,4,39,58,20,71,93,65,60,38,27,85,53,29,37,47,93,26,49,88,18,7,41,53,66,3,9,44,8,65,40,82,55,8,94,46,95,77,61,70,80,15,11,71,15,96,62,0,35,14,0,73,71,8,21,0,68,26,71,33,16,88,4,24,63,75,48,76,0,41,55,56,99,96,44,44,37,6,17,64,80,48,17,6,21,37,67,73,21,40,48,62,26,8,30,79,45,15,41,17,18,48,57,57,27,29,71,74,70,70,36,61,63,5,44,34,57,84,59,73,65,8,80,7,89,17,24,43,44,31,48,8,77,45,43,50,16,58,91,74
3,12,53,34,49,58,21,71,93,25,60,38,28,85,53,29,37,47,93,26,49,88,18,7,41,53,66,3,9,44,8,65,40,82,55,8,94,46,95,77,61,70,80,15,11,71,15,96,62,0,35,14,0,73,71,8,21,0,68,26,71,33,16,88,4,24,63,75,48,76,0,51,75,16,89,96,44,40,37,6,17,64,80,48,17,6,21,37,67,73,21,40,48,62,26,8,30,79,45,15,41,17,18,48,57,57,27,29,74,74,70,70,36,61,63,5,44,34,57,84,59,73,65,8,80,7,89,17,24,43,44,31,48,8,77,45,43,50,16,58,92,73
3,13,53,34,49,58,21,71,93,25,60,38,28,85,53,29,37,7,73,26,29,88,48,54,41,53,66,43,49,44,8,65,40,82,55,8,94,46,95,77,61,70,80,15,11,71,15,96,62,0,35,14,0,73,71,8,21,0,68,26,71,33,16,88,4,54,3,75,48,76,30,51,75,16,89,96,44,40,37,6,17,64,80,48,17,26,51,37,67,73,21,40,48,62,26,8,30,79,45,15,41,17,18,48,58,57,27,29,74,44,70,70,36,61,62,5,44,34,57,84,59,73,65,8,80,7,89,17,24,43,44,31,48,2,77,45,43,50,26,58,1,79
3,14,53,34,49,58,21,71,93,25,60,38,28,85,53,29,37,7,73,26,29,88,48,54,41,53,66,43,49,44,8,65,40,82,55,8,94,46,95,77,61,70,80,15,11,71,15,96,62,0,35,14,0,73,71,8,21,0,68,26,71,33,16,80,4,54,7,75,48,76,30,51,75,16,89,96,44,40,37,6,17,64,80,48,17,26,51,37,67,73,21,40,48,62,26,8,30,79,45,15,41,17,18,48,57,58,29,29,74,44,70,70,36,61,62,5,44,34,57,84,59,73,65,8,84,7,89,17,24,43,44,31,48,72,77,45,43,50,96,58,2,75
3,15,93,14,49,58,21,51,93,25,10,34,28,85,53,29,37,7,73,26,29,88,48,54,41,53,66,43,49,44,8,65,40,82,55,8,94,46,95,77,61,70,80,15,11,71,15,96,62,0,35,14,0,73,71,8,81,50,68,66,71,33,46,80,4,54,7,75,42,76,30,51,75,16,89,96,44,48,37,6,17,64,80,48,17,26,51,37,67,73,21,40,48,62,26,8,30,79,45,91,41,17,18,48,57,58,29,29,71,44,70,70,36,61,62,5,44,34,57,84,59,73,65,8,84,87,89,17,24,43,44,31,48,72,73,45,43,40,16,58,0,75
