Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159,agent-160,agent-161,agent-162,agent-163,agent-164,agent-165,agent-166,agent-167,agent-168,agent-169
2,26,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,98,54,70,70,92,31,79,61,92,69,76,88,88,30,79,31
2,27,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,98,54,70,70,92,31,79,61,92,69,76,88,88,30,79,31
2,28,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,98,54,70,70,92,31,79,61,92,69,76,88,88,36,79,31
2,29,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,69,76,88,88,36,79,31
2,30,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,69,76,88,88,36,79,31
2,31,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,69,76,88,88,36,79,31
2,32,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,69,76,88,88,36,79,31
2,33,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,70,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,69,76,88,88,30,79,31
2,34,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,4,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,70,88,84,50,83,67,41,7,95,54,70,70,92,31,79,61,93,69,76,88,88,30,79,31
2,35,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,4,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,70,88,84,50,83,67,41,7,95,54,70,70,92,31,79,61,93,69,76,88,88,30,79,31
2,36,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,4,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,64,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,9,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,11,59,99,28,70,88,84,50,83,67,41,7,95,54,70,70,92,31,79,61,93,69,76,88,88,36,79,31
2,37,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,4,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,14,59,99,28,70,88,84,50,83,67,41,7,95,54,70,70,92,31,79,61,93,65,76,88,88,30,79,31
2,38,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,4,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,14,59,99,28,70,88,84,50,83,67,41,7,95,54,70,70,92,31,79,61,93,65,76,88,88,30,79,31
2,39,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,57,74,15,48,23,19,73,76,71,4,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,83,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,83,15,15,12,17,37,93,36,72,22,4,59,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,4,86,90,70,12,14,59,99,28,70,88,84,50,83,67,41,7,95,54,70,70,99,31,79,60,93,65,76,88,88,36,79,31
3,0,49,23,52,39,96,78,70,46,64,85,65,45,4,43,38,98,81,88,9,11,57,48,13,43,79,52,12,11,30,61,10,29,72,2,47,66,75,86,36,82,80,90,3,71,89,85,23,82,23,97,56,40,44,2,6,87,86,62,11,43,63,43,61,57,41,62,46,17,39,25,99,82,5,75,5,6,16,51,8,66,54,41,68,43,15,42,64,33,81,31,89,0,6,20,78,98,55,17,30,11,32,85,49,68,95,16,24,32,35,87,87,52,39,81,33,48,68,24,29,79,39,82,73,56,49,18,64,34,32,16,27,4,43,6,3,66,27,0,85,55,94,4,90,9,57,42,62,82,81,85,11,6,25,81,6,9,2,53,41,25,27,91,11,29,44,25,19,76,1,90
3,1,14,28,57,51,92,74,78,43,88,84,63,48,96,41,19,94,89,86,2,16,51,97,18,4,4,56,17,16,35,23,71,22,60,19,49,58,76,82,61,86,81,92,57,71,89,85,23,82,23,97,56,40,44,2,6,87,86,62,11,43,63,43,61,57,41,62,46,17,39,25,99,82,5,75,5,1,18,53,6,84,33,20,63,60,10,49,98,37,96,32,87,24,69,20,84,96,58,15,36,17,39,83,47,24,68,15,22,32,35,87,87,52,39,81,33,48,68,24,29,79,39,82,73,59,43,18,60,38,34,87,90,6,94,4,50,99,25,2,81,55,94,4,90,9,57,42,62,14,72,89,19,9,14,10,13,9,2,53,41,25,20,10,19,29,44,77,12,76,1,94
3,2,14,28,57,51,92,74,78,43,88,84,63,49,70,44,93,93,82,87,6,13,52,96,19,69,0,58,19,14,92,59,78,23,57,70,73,59,77,83,65,89,82,16,58,70,82,84,32,51,28,99,10,43,62,35,81,4,80,90,3,43,63,43,61,57,41,62,46,17,39,25,99,82,5,75,5,1,18,53,6,84,33,20,63,60,10,49,98,37,96,32,87,91,18,37,87,97,51,11,35,15,30,86,44,15,10,18,26,37,33,81,39,88,18,5,36,48,68,24,29,79,39,82,73,59,43,18,60,38,34,87,90,74,9,7,49,96,24,7,82,72,96,17,92,9,57,42,62,14,72,89,19,0,88,2,12,9,5,53,41,25,20,10,15,31,44,77,12,79,5,98
3,3,14,28,57,51,92,74,78,43,88,84,63,49,70,44,93,93,82,87,6,13,52,96,19,69,0,58,19,14,92,59,78,23,57,70,73,59,77,83,65,89,82,16,58,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,43,63,43,61,57,41,62,46,17,39,25,99,82,5,75,5,1,18,53,6,84,33,20,63,60,10,49,98,37,96,32,87,91,18,37,87,97,51,11,35,15,30,86,44,15,10,18,26,30,33,89,91,10,10,58,32,48,68,24,29,79,39,82,73,59,43,18,60,38,34,87,90,74,9,7,49,96,24,7,82,76,42,78,94,9,57,42,62,14,72,89,19,0,88,2,12,4,94,53,41,25,20,10,15,33,44,77,12,70,5,98
3,4,14,28,57,51,92,74,78,43,88,84,63,46,83,45,94,92,83,82,1,13,52,96,19,69,0,58,19,14,92,59,78,23,57,70,73,59,77,83,65,89,82,16,58,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,65,47,17,39,25,99,82,5,75,5,1,18,53,6,84,33,20,63,60,10,49,98,37,96,32,87,91,15,31,86,97,51,11,35,15,30,86,44,15,10,18,26,30,33,89,91,10,10,58,32,44,66,29,6,79,39,82,73,59,43,18,60,38,34,87,90,79,58,7,49,96,24,7,82,76,42,78,94,6,37,42,62,14,72,89,19,0,88,2,12,4,94,53,41,25,20,10,15,33,42,77,56,77,5,93
3,5,14,28,57,51,92,74,78,43,88,84,63,47,89,49,93,92,83,82,1,13,52,96,19,69,0,58,19,14,92,59,78,23,57,70,73,80,74,88,74,82,86,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,65,47,17,39,25,99,82,5,75,5,1,18,53,6,84,33,20,63,60,10,49,98,37,96,32,87,91,17,31,86,97,51,11,35,15,30,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,29,6,79,39,82,73,59,43,18,60,38,34,87,90,75,58,7,49,96,24,7,86,76,42,78,94,6,37,42,62,14,72,89,19,0,88,2,14,4,94,53,41,25,20,50,14,33,42,77,56,77,8,93
3,6,14,28,57,51,92,74,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,59,78,23,57,70,73,80,74,88,74,82,86,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,65,47,17,39,25,99,82,5,75,5,5,17,83,1,84,33,20,63,60,10,49,98,37,96,12,87,71,11,31,86,97,51,11,35,15,30,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,29,6,79,39,82,73,51,98,18,60,38,34,87,90,75,59,7,49,96,24,7,86,76,42,78,94,6,37,42,62,60,72,89,16,0,88,2,14,4,94,53,41,29,20,50,14,33,42,70,56,77,8,98
3,7,14,28,57,51,92,74,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,59,78,23,57,70,73,80,74,88,74,82,86,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,85,43,17,39,25,99,86,73,44,43,5,17,83,1,84,33,20,63,60,10,49,98,37,96,12,87,71,11,31,86,97,51,11,35,15,30,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,26,16,79,39,65,37,51,98,18,60,38,34,87,90,75,59,7,49,96,24,7,86,76,42,78,94,6,35,42,65,60,72,89,16,0,88,2,14,4,94,59,34,29,20,50,14,33,43,70,56,79,8,90
3,8,14,28,57,51,92,74,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,50,77,23,57,70,73,80,74,88,74,81,83,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,85,43,17,39,25,99,86,73,44,43,5,17,83,1,84,33,20,63,60,10,49,98,37,96,12,87,71,11,31,86,97,51,11,35,15,31,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,26,16,79,39,65,37,51,98,18,60,38,34,87,90,75,59,7,49,7,24,7,86,76,42,78,94,6,35,42,65,60,72,89,16,0,88,6,65,4,94,59,34,29,20,50,15,33,43,70,55,79,1,90
3,9,14,28,57,51,92,74,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,50,77,23,57,70,73,80,74,88,74,81,83,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,85,43,57,12,25,99,86,73,45,23,5,17,83,1,84,33,20,63,60,10,49,98,37,96,12,87,71,11,31,86,97,51,11,35,15,31,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,26,16,59,39,65,32,51,98,18,60,38,34,87,90,75,59,7,49,7,24,7,86,76,42,78,94,6,35,1,65,60,72,89,16,0,88,6,65,4,94,59,34,29,20,50,15,33,47,70,55,79,1,90
3,10,14,28,57,51,92,74,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,50,77,73,97,70,30,80,74,88,74,81,83,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,85,43,57,12,25,99,86,73,45,23,5,17,83,1,84,33,20,63,60,10,49,98,37,96,12,87,71,11,31,86,97,51,11,35,15,31,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,26,16,59,39,65,32,51,98,18,60,38,34,87,90,75,59,7,49,7,79,7,86,76,42,78,94,6,35,1,65,60,72,89,16,0,88,6,65,4,94,59,34,29,20,50,13,33,47,70,55,79,8,90
3,11,94,78,57,81,92,73,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,50,77,73,97,70,30,80,74,88,74,81,83,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,55,86,65,53,47,85,43,57,12,25,99,86,73,45,23,5,17,83,1,80,33,20,31,20,90,49,78,30,16,12,87,71,11,31,86,97,51,11,35,15,31,86,44,11,16,14,59,30,33,89,91,10,10,58,32,44,66,26,16,59,39,65,32,51,18,18,60,95,34,34,40,75,59,7,49,7,79,7,86,76,42,78,94,6,35,1,65,60,72,82,16,0,88,6,65,4,94,59,34,29,20,50,13,33,47,80,55,79,38,90
3,12,94,78,57,81,92,73,78,44,42,83,38,41,81,44,97,92,82,89,7,13,52,96,19,69,0,58,19,14,92,50,77,73,97,70,30,80,74,88,74,81,83,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,20,31,20,90,49,78,30,16,12,87,71,11,31,86,97,51,11,35,15,31,86,44,11,16,14,59,30,33,89,91,10,10,58,32,74,6,26,46,59,70,65,32,51,18,18,60,95,34,34,40,75,59,7,49,7,79,7,86,76,42,78,94,6,35,0,35,60,72,82,16,0,88,6,65,4,94,59,34,29,20,50,13,33,45,80,55,79,38,60
3,13,94,78,57,81,92,73,78,44,42,83,38,41,84,44,75,92,82,89,7,13,56,16,19,89,50,68,19,14,92,50,77,73,97,70,30,80,74,88,74,81,83,10,98,70,80,82,37,29,5,94,13,49,68,33,83,34,84,94,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,20,31,20,90,49,78,30,16,12,87,71,11,31,86,77,31,19,5,15,31,86,44,11,16,14,59,30,33,89,91,10,10,58,32,74,6,26,46,59,70,65,32,51,18,18,60,95,34,34,40,75,59,47,69,7,79,7,86,76,42,78,94,6,35,0,35,60,72,82,16,0,88,6,65,4,94,59,34,29,20,50,13,33,45,80,53,79,38,60
3,14,94,78,57,81,92,73,78,44,42,83,38,41,84,44,75,92,82,89,7,13,56,16,19,89,50,68,19,14,92,50,77,73,97,70,30,80,74,88,74,81,83,10,98,70,80,82,37,69,15,94,13,99,18,63,85,18,84,54,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,20,31,20,90,49,78,30,16,12,87,71,11,31,86,77,31,19,5,15,31,86,44,11,16,14,59,30,43,89,21,20,70,58,32,74,6,26,46,59,70,65,32,51,18,18,60,95,34,34,40,75,59,47,69,7,79,7,86,76,2,98,14,6,35,0,35,60,72,82,16,0,88,6,65,4,71,59,34,29,20,50,13,81,45,80,53,79,38,60
3,15,94,78,57,81,92,73,78,44,42,83,38,41,84,44,75,92,82,89,7,13,56,16,19,89,50,68,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,15,94,13,99,18,63,85,18,84,54,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,37,31,20,90,49,78,30,16,12,87,71,11,31,86,77,31,19,5,5,31,86,40,11,76,14,58,30,43,89,21,20,70,58,32,74,6,26,46,59,70,65,32,57,68,18,63,95,34,34,40,75,59,47,69,7,79,1,86,76,2,98,14,6,35,0,35,60,72,82,16,0,88,6,61,4,71,59,34,29,20,50,14,81,45,85,55,79,38,60
3,16,94,78,57,81,92,73,78,44,42,83,38,41,84,44,75,92,82,89,7,13,56,16,19,89,50,68,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,84,54,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,37,31,20,90,49,78,30,16,12,87,71,11,31,86,77,31,19,5,5,31,86,40,11,76,14,58,30,7,89,21,20,70,58,32,74,6,26,46,59,70,65,32,57,68,18,63,95,34,34,40,75,59,47,69,7,79,1,86,76,2,98,14,6,35,0,35,60,72,82,16,0,88,6,61,4,71,59,34,29,20,50,14,82,45,85,55,79,38,60
3,17,58,78,67,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,13,56,16,19,89,50,68,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,84,54,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,37,31,20,90,49,78,30,16,22,64,71,11,31,86,77,31,19,5,5,31,86,40,11,76,14,58,30,7,89,21,20,70,58,32,74,6,26,46,59,70,65,32,57,68,18,63,97,34,34,30,75,59,47,69,7,79,1,86,76,2,98,14,6,35,0,35,60,90,88,17,0,88,6,61,4,71,59,34,29,20,50,14,82,45,85,55,79,38,60
3,18,58,78,67,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,13,56,16,19,87,23,68,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,84,54,21,62,27,16,65,76,97,85,43,57,12,25,42,96,73,45,23,5,17,83,1,80,33,37,31,20,90,49,78,30,16,22,64,71,31,70,86,77,31,19,5,5,31,86,40,11,76,14,58,30,7,89,21,20,70,58,32,74,6,26,46,59,70,65,32,57,68,18,63,97,34,34,30,79,19,47,69,7,79,1,86,76,2,98,14,6,35,0,35,60,90,88,17,0,88,6,61,4,71,59,34,29,20,50,14,82,45,85,53,79,31,60
3,19,58,78,67,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,13,56,16,19,87,23,68,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,84,54,21,12,27,16,65,46,37,85,13,47,62,25,62,96,73,45,23,5,17,83,1,80,33,37,31,20,90,49,78,30,16,22,64,71,31,70,86,77,31,19,5,5,31,86,40,11,76,14,58,30,7,89,21,20,70,58,32,74,6,26,46,53,40,65,32,57,68,18,63,97,34,34,30,79,19,47,69,7,79,1,86,76,2,98,14,46,35,0,35,60,90,88,17,0,88,6,61,4,71,51,74,29,20,50,14,82,20,85,53,79,31,60
3,20,58,78,67,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,12,56,16,19,87,23,98,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,81,54,91,12,27,16,65,46,37,85,13,47,62,25,62,96,73,85,23,5,17,83,1,80,33,37,31,20,90,49,78,30,16,22,64,71,31,71,86,77,31,19,5,5,31,86,40,11,76,14,58,30,7,89,21,20,70,58,32,74,6,26,46,53,40,65,31,57,68,18,63,97,34,34,30,79,15,47,69,7,79,1,86,79,2,38,14,46,35,0,35,60,90,88,17,0,88,6,61,4,1,51,74,29,20,50,14,83,25,85,55,79,31,60
3,21,58,78,97,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,12,56,16,19,87,23,98,19,14,57,0,47,73,97,70,30,80,74,88,74,81,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,81,54,91,12,27,16,65,46,37,85,13,47,62,25,62,96,73,85,23,5,17,83,1,80,83,37,31,20,90,49,78,30,16,22,64,71,31,71,86,77,31,19,5,5,31,86,40,11,76,14,58,30,7,89,21,20,70,58,32,74,6,26,46,53,40,65,31,57,60,78,63,97,34,34,30,79,15,47,69,7,79,1,86,79,2,38,14,46,35,0,35,30,90,88,17,0,88,6,61,4,1,51,74,29,20,50,14,83,25,85,55,79,38,60
3,22,58,78,97,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,12,56,16,19,87,23,98,19,14,57,0,47,73,97,30,30,80,74,88,14,89,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,81,54,91,12,27,16,65,46,37,85,13,47,62,25,62,96,73,85,23,5,17,83,1,80,83,37,31,20,90,49,78,30,16,22,67,71,31,71,86,77,31,89,3,5,31,86,41,11,76,14,58,30,7,89,21,24,50,58,32,74,6,26,46,53,40,65,32,57,60,78,63,97,34,34,30,79,15,47,69,17,79,1,6,79,12,38,14,46,35,0,38,30,90,82,17,0,88,6,65,4,91,51,74,29,20,50,7,81,23,85,53,79,31,60
3,23,58,78,97,91,92,73,75,44,32,83,32,41,84,44,75,92,82,89,7,12,56,16,19,87,23,98,19,14,72,0,96,73,97,30,30,80,74,88,4,89,83,40,68,70,80,82,37,69,16,94,13,99,18,63,85,18,81,54,91,12,27,16,65,46,37,85,13,47,62,25,62,96,73,85,23,5,17,83,1,80,83,37,31,20,90,49,78,30,16,22,67,71,31,71,86,77,31,89,3,6,31,86,41,11,76,14,58,30,7,89,21,24,50,58,32,74,6,26,46,53,40,65,32,57,60,78,63,97,34,34,30,79,15,47,69,17,79,1,6,79,12,38,14,46,35,0,38,30,90,82,17,0,88,6,64,4,91,51,74,29,20,50,8,81,23,85,55,79,31,60
