Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109
4,4,18,43,63,53,27,1,47,35,34,28,85,3,35,87,4,29,21,54,60,66,9,12,40,5,86,68,27,74,37,92,4,26,63,36,17,88,85,11,84,69,55,2,69,28,7,97,70,46,51,89,75,60,64,64,87,75,86,42,9,18,54,95,0,88,59,49,84,52,42,5,87,94,21,6,96,93,62,15,29,74,69,25,61,33,28,37,25,77,44,4,24,74,63,37,32,47,7,96,66,66,11,86,42,87,93,39,12,27,42,97
4,5,16,42,63,53,27,1,47,2,55,28,73,13,33,87,74,29,21,54,60,66,9,12,40,5,86,68,27,74,37,92,4,26,63,36,17,88,85,11,84,41,46,2,67,27,7,16,73,46,51,83,58,32,74,34,83,75,86,42,9,17,59,25,10,88,59,49,84,52,42,5,87,94,21,6,96,95,69,94,90,67,19,8,62,36,28,37,25,77,44,4,24,74,63,7,31,17,87,95,76,66,11,86,47,87,94,39,72,27,42,96
4,6,16,42,63,53,27,1,47,2,55,28,73,13,33,87,74,76,25,54,60,95,4,12,40,5,86,68,27,74,37,92,4,26,63,36,17,88,85,11,84,41,46,2,67,27,2,17,55,46,51,83,58,32,74,34,83,75,86,42,9,17,59,25,10,99,59,42,84,52,42,5,87,94,21,6,96,95,69,97,91,67,19,8,62,36,28,37,25,72,44,4,24,74,63,7,32,17,87,95,76,67,11,86,23,87,94,34,22,27,52,98
4,7,16,42,53,53,1,1,47,2,55,28,73,13,33,87,74,76,25,54,60,95,4,12,40,5,86,68,27,74,37,92,4,12,88,36,17,88,85,11,4,31,40,2,60,27,2,17,51,46,51,83,58,32,74,34,83,75,35,48,72,17,59,25,10,99,59,42,84,52,42,5,87,94,21,6,94,95,63,93,15,67,19,8,62,26,19,37,25,72,44,4,24,66,93,9,12,17,87,55,76,67,11,44,23,87,64,34,22,27,52,98
4,8,16,42,53,53,1,1,47,2,55,28,73,13,33,87,74,76,25,54,60,95,4,12,40,5,86,68,27,14,87,13,4,16,83,19,0,88,85,11,4,31,40,2,60,27,2,17,51,46,51,83,58,32,74,34,83,75,35,48,72,17,59,25,10,99,59,42,84,57,52,50,89,90,45,6,94,95,63,93,15,67,19,8,62,26,19,37,25,72,44,4,20,64,93,9,12,17,87,55,76,67,86,47,23,87,64,74,28,27,52,98
4,9,16,42,53,53,1,1,47,2,55,28,73,13,33,87,74,76,25,54,60,95,4,12,40,5,86,68,27,14,87,13,4,96,82,19,0,88,80,18,3,19,10,2,62,24,62,40,51,46,51,83,58,32,74,34,83,75,35,48,72,17,59,25,10,99,59,42,84,57,52,50,89,90,45,16,94,95,65,94,85,67,19,8,62,26,19,37,25,72,44,4,20,66,93,9,12,17,87,55,76,67,86,44,3,87,64,74,21,27,72,98
4,10,16,49,53,53,1,1,43,72,84,48,53,13,7,47,44,56,55,75,10,95,65,65,40,5,86,68,27,14,87,13,4,96,82,19,0,88,80,18,3,19,10,2,62,24,62,40,51,46,51,83,58,32,74,34,83,75,35,48,73,17,80,23,70,99,48,42,44,58,52,50,89,90,45,16,94,95,65,94,85,67,19,8,62,28,19,32,29,72,44,2,20,66,93,9,12,17,87,55,26,67,82,44,3,87,74,84,21,80,72,98
4,11,16,49,53,53,1,1,43,72,84,48,53,13,7,47,44,56,55,75,10,95,65,65,40,5,86,68,27,14,87,13,4,96,82,19,0,60,80,18,4,19,10,2,62,24,62,40,51,46,51,83,58,32,74,34,83,75,35,48,73,17,80,23,70,99,48,42,44,58,52,50,89,90,45,14,68,95,65,94,85,67,19,8,62,28,19,32,29,72,44,2,20,61,90,9,12,17,87,55,26,67,82,44,3,87,74,84,41,80,76,98
4,12,16,49,53,53,1,1,43,72,84,48,59,15,7,47,37,56,55,75,10,95,65,65,40,5,86,68,27,14,87,13,4,96,82,19,0,60,80,18,4,19,10,2,62,24,62,40,51,36,71,83,28,32,74,54,83,75,35,48,73,17,82,21,70,99,48,42,44,58,52,50,89,90,45,14,68,95,65,94,85,97,89,48,12,28,19,32,29,72,44,2,20,61,90,9,12,17,85,55,56,67,82,44,3,87,74,84,41,80,76,98
4,13,16,49,53,53,1,1,43,72,84,48,59,15,7,47,37,56,55,75,80,95,65,65,40,65,86,58,27,45,87,13,4,96,82,19,0,60,80,18,4,15,10,2,62,24,62,40,51,36,71,83,28,32,74,54,83,75,35,48,73,17,82,21,70,99,48,42,44,30,58,50,89,90,45,14,68,95,55,94,85,97,89,48,12,28,19,32,29,32,44,2,20,61,90,69,12,17,85,55,56,67,80,44,3,87,74,24,41,80,76,98
4,14,16,49,53,83,40,1,23,72,84,48,59,95,7,47,37,56,55,75,80,95,65,65,40,65,86,58,27,45,87,13,4,66,37,19,0,60,85,18,44,15,12,2,62,25,62,40,1,34,21,83,28,32,74,54,83,75,35,48,73,14,80,41,70,99,48,42,44,30,58,50,89,98,61,14,64,95,55,92,85,97,89,48,12,72,19,32,29,32,44,2,20,1,90,69,12,17,85,55,56,67,80,44,3,87,74,24,41,87,76,58
4,15,16,49,18,81,60,1,13,72,85,48,59,95,17,97,37,56,55,75,80,95,65,65,40,65,86,58,27,45,87,13,4,66,37,19,0,60,85,18,44,15,12,2,62,25,62,40,1,34,21,83,28,32,74,54,83,75,35,18,13,17,80,41,70,99,48,42,44,30,58,50,89,98,61,14,64,95,55,92,85,97,89,48,12,72,18,32,29,32,44,2,20,1,90,69,12,17,15,55,43,67,80,44,3,87,74,24,41,80,76,58
4,16,16,49,18,81,60,1,13,72,85,48,59,95,17,97,37,56,55,75,80,95,65,65,40,65,86,58,27,45,87,13,4,66,37,19,0,60,85,18,43,15,12,2,62,20,62,40,1,34,21,83,28,32,74,54,83,75,35,18,13,17,80,41,70,99,48,42,44,30,58,50,89,98,61,14,24,95,53,92,45,97,89,48,12,72,18,32,29,32,44,2,20,1,90,69,12,17,15,55,43,67,80,44,3,87,74,24,41,80,76,58
4,17,16,49,18,81,60,1,13,72,85,48,59,95,17,97,37,56,55,25,80,85,24,65,40,65,86,58,27,65,87,63,74,66,37,99,7,60,85,18,43,15,12,2,62,20,62,40,1,34,21,83,28,32,74,54,83,75,35,18,13,17,80,41,70,99,48,42,44,30,58,50,89,90,61,14,24,95,53,92,45,97,89,48,12,72,18,32,29,32,44,2,26,1,90,69,12,17,15,55,43,67,90,44,3,87,74,24,41,80,36,58
4,18,16,49,18,81,51,81,13,72,95,48,19,95,17,97,27,56,55,25,80,85,24,65,40,65,86,58,27,65,87,63,74,66,37,99,0,60,85,18,43,15,12,2,62,20,62,20,1,34,21,83,28,32,74,54,83,75,35,18,13,14,90,41,70,99,48,42,44,30,58,50,89,90,61,14,24,95,53,92,45,97,89,48,12,72,19,32,29,32,44,2,26,51,90,69,12,17,15,55,90,67,90,44,3,87,74,24,41,80,36,58
4,19,16,84,38,81,50,81,13,72,95,48,19,95,17,97,27,56,55,25,80,85,24,65,40,65,86,58,27,65,87,63,74,66,37,99,0,60,85,18,43,15,12,2,62,20,62,20,1,34,21,83,28,52,74,54,83,75,35,18,13,14,90,41,70,99,48,42,44,30,58,50,89,90,61,14,24,95,53,92,45,7,89,95,12,72,18,32,29,32,44,2,26,51,90,69,12,17,15,15,90,67,90,44,3,87,74,24,41,80,36,58
4,20,16,84,38,81,50,81,13,72,95,48,19,95,17,97,27,56,55,25,70,85,24,65,40,65,86,58,27,65,27,63,74,66,37,99,0,60,85,18,43,15,15,2,62,60,62,20,1,34,21,83,28,52,74,54,83,75,35,18,13,14,90,41,70,49,18,22,44,30,58,50,89,90,61,14,24,95,53,92,45,7,89,95,12,72,18,32,29,32,4,92,20,51,90,99,12,17,15,15,90,67,90,44,3,87,74,24,41,80,36,58
4,21,16,84,38,81,50,81,53,62,95,88,19,95,17,97,27,56,55,25,70,85,24,65,40,65,86,58,27,65,27,63,74,66,37,99,37,10,85,18,53,95,15,2,64,60,62,20,1,34,21,83,18,52,74,44,83,75,35,18,13,14,90,41,70,49,18,22,44,30,58,50,89,90,65,14,24,95,53,92,45,57,89,98,12,72,18,32,29,32,4,92,20,51,90,99,12,77,15,15,90,67,90,76,33,87,74,24,41,80,36,58
4,22,16,84,38,81,50,81,53,62,95,88,19,95,17,97,27,96,55,85,40,85,24,55,40,45,86,58,27,65,27,53,54,6,37,99,90,10,90,18,53,95,15,2,64,60,52,20,1,34,21,83,18,52,74,44,83,75,35,18,13,14,90,41,70,49,18,12,54,30,58,50,89,98,65,14,28,95,53,92,45,57,89,98,12,72,18,32,29,32,4,92,20,51,90,99,52,77,15,15,90,16,92,77,33,87,74,24,41,80,36,58
4,23,16,84,38,81,50,81,53,62,95,88,19,95,17,97,27,96,55,85,0,85,24,85,40,45,86,58,27,65,27,53,54,6,37,99,97,10,90,18,53,95,17,2,84,60,52,27,21,32,31,83,18,52,84,44,83,75,35,18,13,14,90,41,70,49,18,12,54,30,58,50,89,10,65,34,14,95,53,92,45,57,59,95,32,72,18,32,29,32,4,92,20,51,90,99,52,77,15,15,90,16,92,76,33,87,74,24,41,60,36,58
4,24,36,84,38,89,51,81,33,62,95,88,19,95,17,77,67,96,95,85,0,85,24,85,40,45,86,58,27,65,27,53,54,6,37,99,97,10,5,18,53,95,17,2,84,60,52,27,21,32,31,83,18,52,84,44,83,75,35,38,13,14,10,61,70,49,38,12,54,30,58,50,89,18,65,34,18,95,53,92,45,57,59,95,32,96,19,32,29,32,4,92,29,51,90,99,52,77,15,15,90,16,92,76,33,87,24,24,41,60,36,58
4,25,36,84,38,89,51,81,33,62,95,88,19,95,17,77,67,96,95,85,0,85,24,85,90,45,86,58,27,55,27,53,54,6,37,99,97,10,5,18,53,95,17,2,84,90,52,27,21,32,31,83,18,82,84,44,83,75,35,38,13,14,10,61,70,49,38,12,54,30,58,50,99,18,65,34,18,95,53,62,45,57,59,98,38,96,19,32,29,32,4,92,29,51,90,99,52,77,15,15,90,16,92,76,33,87,24,24,41,60,36,58
4,26,36,84,38,89,51,81,33,62,94,88,19,95,17,77,17,96,95,85,0,85,24,85,90,75,66,58,27,55,27,53,54,6,37,99,97,10,5,18,53,95,17,2,84,90,52,27,21,32,31,83,18,82,84,44,83,75,35,38,13,14,70,61,70,49,38,12,54,0,58,50,99,18,65,34,18,95,53,62,45,57,59,98,38,96,19,32,29,32,4,92,76,51,90,99,52,57,15,15,90,16,90,76,33,87,24,24,41,60,6,58
4,27,36,84,68,89,51,81,33,62,94,88,29,95,17,77,17,96,95,85,0,85,79,85,90,75,66,58,27,55,27,53,54,6,37,99,70,10,5,18,53,85,17,12,84,90,52,77,21,32,31,83,18,82,84,44,83,75,35,38,23,14,72,61,70,49,98,16,54,0,58,50,99,90,61,34,18,95,53,62,45,27,59,98,38,96,98,32,29,32,4,92,76,51,90,59,52,57,15,15,90,16,90,77,33,87,24,24,41,60,6,58
4,28,36,84,68,89,51,81,33,62,94,88,29,95,17,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,27,53,54,6,37,9,70,10,5,18,53,87,65,12,84,90,52,77,21,32,31,83,18,82,84,44,83,75,35,38,23,14,70,61,70,49,98,16,54,0,58,50,99,98,61,34,18,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,90,16,92,97,33,87,24,24,41,10,6,58
4,29,36,84,58,89,51,81,33,62,94,88,29,95,17,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,27,53,54,6,37,9,70,10,5,18,53,87,65,12,74,90,52,70,21,32,31,83,18,82,84,44,83,75,35,38,23,14,70,61,70,49,98,16,54,0,58,50,99,98,61,34,18,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,76,51,90,59,52,57,15,15,90,16,70,96,33,87,24,24,41,10,6,58
4,30,36,84,58,89,51,81,33,62,25,88,29,95,17,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,27,53,54,6,37,9,70,10,5,18,53,87,65,12,74,90,52,70,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,50,99,98,61,34,18,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,76,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,31,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,53,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,57,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,97,33,87,24,24,41,10,6,58
4,32,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,33,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,34,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,35,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,36,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,37,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,38,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
4,39,36,84,58,89,51,81,33,62,25,88,29,95,97,77,17,96,5,85,0,85,79,85,90,75,66,58,27,55,77,53,54,6,37,9,70,0,0,18,34,87,65,12,74,90,52,77,21,32,31,83,48,82,84,44,83,75,35,38,23,14,70,61,70,59,98,16,54,0,58,70,99,98,61,74,58,95,53,62,45,27,59,98,98,96,98,32,29,32,4,92,70,51,90,59,52,57,15,15,80,16,70,96,33,87,24,24,41,10,6,58
