Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159
2,30,22,98,48,3,35,50,64,30,69,28,78,36,46,22,21,53,40,52,10,25,60,19,64,38,64,43,83,94,75,70,40,11,51,88,87,46,31,41,57,73,2,49,27,28,26,55,69,52,2,69,0,52,82,40,93,50,81,25,50,93,3,90,8,30,38,65,1,72,47,92,5,66,70,82,10,89,81,3,91,86,45,53,78,88,9,8,65,94,37,62,16,18,29,88,55,51,8,23,39,52,41,20,19,52,82,52,44,18,40,46,50,78,97,13,7,72,59,61,16,95,94,67,89,39,58,15,38,53,65,35,14,21,40,79,61,19,80,80,37,50,59,94,10,18,74,68,39,31,69,11,38,16,70,98,25,99,96,72,93,32
2,31,22,98,48,3,35,50,64,30,69,28,78,36,46,22,21,53,40,52,10,25,60,19,64,38,64,43,83,94,75,70,40,11,51,88,88,96,31,41,57,73,2,49,27,28,26,55,69,52,2,69,0,52,82,41,13,50,81,25,50,93,3,90,8,30,38,65,1,72,47,92,5,66,70,82,10,89,81,3,91,86,45,53,78,88,9,8,65,94,37,62,16,18,29,88,55,51,8,23,34,52,41,20,19,55,82,52,44,18,40,46,50,78,97,43,7,72,59,61,16,95,94,67,89,39,58,15,38,53,65,35,14,21,20,79,93,19,80,80,37,50,59,94,10,18,74,68,37,21,69,11,38,16,70,95,25,99,96,72,93,32
2,32,22,98,88,9,15,50,64,30,69,28,78,36,46,72,21,53,40,52,10,25,60,19,64,38,64,43,83,94,75,80,40,11,51,88,88,96,31,41,57,73,2,49,27,28,46,55,89,32,2,69,0,52,82,41,13,50,81,25,50,93,3,90,8,30,38,65,1,72,47,92,5,66,70,86,10,89,81,3,91,86,45,53,70,88,9,8,65,94,37,62,16,18,29,88,55,51,8,23,34,52,41,20,19,55,83,52,44,18,40,46,50,78,97,43,7,72,59,11,16,97,94,67,89,39,58,10,38,53,65,35,14,27,20,79,93,19,80,80,37,50,59,94,10,18,74,68,38,21,69,11,38,16,70,98,25,99,96,62,93,32
2,33,22,58,88,43,15,50,64,30,69,28,78,36,46,72,21,55,40,52,10,25,60,19,64,38,64,43,13,94,75,80,40,11,51,88,88,96,31,41,57,73,2,49,27,28,46,55,89,32,2,69,30,52,82,41,13,56,61,25,50,93,3,90,18,30,38,65,1,72,47,52,5,66,70,86,10,89,81,3,91,11,25,53,78,88,9,78,65,94,62,62,16,18,29,88,55,51,8,23,34,52,41,20,19,55,83,52,44,18,40,46,50,88,97,43,7,72,59,11,16,97,94,67,89,39,58,10,38,53,65,35,14,27,20,79,92,19,80,80,37,50,58,94,12,18,74,68,38,21,69,11,39,16,70,98,25,99,96,62,93,32
2,34,22,58,88,43,15,50,64,30,69,48,78,96,46,72,21,55,40,52,10,25,60,19,94,38,64,43,13,94,75,80,40,11,51,88,88,96,31,41,57,73,2,49,27,28,46,55,89,32,2,69,30,52,82,41,13,56,61,25,50,93,3,90,18,30,38,65,1,72,47,55,5,66,70,86,10,89,81,3,91,11,25,53,78,88,9,78,65,94,62,62,16,18,29,88,5,51,8,23,34,52,41,20,19,55,83,52,44,18,40,46,50,88,97,43,7,62,59,11,16,97,94,67,89,39,58,15,58,53,65,35,14,27,20,79,92,19,80,80,57,50,58,94,12,18,74,68,38,21,69,11,38,14,70,98,25,99,96,62,93,32
2,35,22,58,88,43,15,50,64,30,69,48,71,96,16,72,21,55,40,52,10,25,60,19,94,38,64,43,13,94,75,80,40,11,51,21,88,96,31,41,57,73,2,49,27,28,46,55,9,32,52,69,30,12,82,41,13,70,61,25,50,93,3,32,18,30,8,65,1,72,47,55,5,66,70,86,10,89,81,3,91,11,25,53,78,86,9,78,65,94,62,62,16,18,29,88,5,51,8,23,34,52,91,20,19,55,83,52,44,18,40,56,50,88,97,63,7,62,59,11,16,97,94,67,89,39,58,15,58,53,65,35,10,27,20,72,92,19,85,80,57,50,58,94,12,18,74,68,38,21,69,11,39,16,70,45,25,59,96,62,93,32
2,36,22,59,68,63,15,50,64,30,69,48,71,96,16,72,21,55,10,52,10,25,60,19,94,38,64,43,13,94,75,80,40,11,51,21,88,96,31,41,57,73,2,49,27,28,46,55,9,32,52,69,30,12,82,41,13,70,61,25,50,93,3,32,18,30,8,65,1,72,47,55,5,66,70,86,10,89,81,3,91,11,25,53,78,86,9,78,65,94,62,62,16,18,29,88,5,51,8,23,34,52,91,20,19,55,83,52,44,18,40,56,50,88,97,63,7,62,59,11,16,97,94,68,89,39,58,15,58,53,65,35,10,27,20,72,92,19,85,80,57,50,58,94,82,18,74,68,38,21,69,11,39,16,50,45,25,59,96,62,93,32
2,37,22,59,68,63,25,50,64,30,69,48,71,96,16,72,21,55,10,52,10,25,60,19,94,38,64,43,13,94,75,80,40,11,51,21,88,96,31,41,57,73,2,49,27,28,46,55,9,32,52,69,30,12,82,41,13,70,61,25,50,93,3,32,18,30,8,62,1,22,47,55,55,66,70,86,10,89,81,3,61,11,5,53,78,86,9,78,65,94,62,62,16,18,29,68,5,51,0,23,34,52,91,20,19,55,83,52,44,18,40,56,50,88,97,63,7,62,79,11,16,97,94,68,89,39,58,15,58,53,95,35,10,27,20,72,92,19,85,80,57,50,59,94,82,18,74,68,38,21,69,71,38,14,50,45,25,59,96,62,93,32
2,38,22,59,68,63,25,50,64,30,69,48,71,96,34,42,21,55,10,52,14,95,61,19,94,38,64,43,13,94,75,80,40,11,51,21,88,96,31,41,57,73,2,49,20,98,46,55,79,22,52,69,90,12,12,41,13,70,61,25,50,93,3,32,18,30,6,62,1,22,47,55,58,66,70,82,10,89,81,3,61,11,5,53,78,86,9,78,65,94,62,62,16,18,29,68,5,51,0,23,34,52,91,20,19,52,82,22,48,19,40,56,55,88,27,23,7,62,79,81,16,97,94,68,89,39,58,13,58,53,95,35,10,27,21,73,91,19,84,80,57,50,58,94,82,18,74,68,38,21,69,71,68,16,50,45,25,59,96,62,93,32
2,39,22,59,68,63,25,50,64,30,69,48,71,96,34,42,21,55,10,52,14,95,61,19,94,38,64,43,13,94,75,80,40,11,51,18,88,76,31,41,57,73,2,49,20,98,46,55,49,22,52,69,90,12,42,41,13,70,61,25,50,93,3,32,18,30,6,62,1,22,47,55,58,66,70,82,10,89,81,3,61,11,5,53,78,86,9,78,65,94,62,62,16,18,29,68,5,51,0,63,39,52,91,20,12,55,82,22,48,18,40,56,55,88,27,23,7,62,79,81,16,97,94,68,89,39,58,13,58,53,95,35,16,27,20,72,92,19,84,80,57,50,58,94,82,18,74,68,38,21,69,71,68,16,50,48,25,59,96,62,93,32
3,0,11,10,0,30,75,44,0,36,78,26,36,22,29,91,35,7,49,50,88,95,57,58,24,87,51,78,30,91,11,85,96,14,72,61,38,11,39,80,84,97,23,10,44,80,84,61,21,67,62,97,28,51,6,77,34,77,68,50,71,66,14,0,44,83,45,39,30,88,97,87,93,13,64,77,48,29,4,52,53,9,1,58,54,32,94,6,98,51,37,98,58,95,74,28,50,97,22,44,36,21,8,65,5,42,84,0,54,79,58,94,80,23,91,61,18,95,19,98,91,98,35,90,29,33,61,23,16,26,3,21,66,45,27,78,25,90,77,19,63,93,53,1,78,96,30,62,39,99,98,20,27,84,38,67,58,19,52,92,25,19
3,1,11,14,9,31,76,59,2,42,85,48,30,27,56,42,31,3,56,34,83,71,50,51,93,82,69,74,33,97,17,94,93,17,86,61,38,11,39,80,84,97,23,10,44,80,84,61,21,67,62,97,28,51,6,77,34,77,68,50,71,66,14,0,44,83,45,39,30,88,97,87,93,13,64,77,48,29,4,52,53,9,1,50,53,39,97,1,99,12,30,97,59,42,55,23,54,86,23,44,36,21,8,65,5,42,84,0,54,79,58,94,80,23,91,61,18,95,19,98,91,98,35,86,29,22,8,29,43,20,66,21,66,45,27,78,25,90,77,19,63,93,53,1,33,16,38,62,39,99,98,20,27,25,84,67,58,19,59,92,35,19
3,2,10,14,9,31,76,59,2,42,85,48,30,27,56,42,31,3,56,34,73,70,56,53,91,80,64,74,36,95,75,98,92,10,37,61,38,11,39,80,84,97,23,10,44,80,84,61,21,67,62,97,28,51,6,77,34,77,68,50,71,66,14,0,44,83,45,31,31,87,96,53,24,12,27,71,66,28,9,55,57,27,44,50,53,39,97,1,99,12,30,95,50,89,53,22,53,87,29,44,36,21,8,65,5,42,84,0,54,79,58,94,80,23,91,50,11,93,97,97,98,93,32,86,29,22,8,20,41,27,31,21,66,45,27,78,25,90,77,9,5,94,51,1,33,17,38,62,39,99,98,65,53,25,84,67,58,30,59,92,36,16
3,3,10,14,9,31,76,59,2,42,85,48,30,27,56,42,31,3,56,34,73,70,56,53,91,80,64,74,36,95,75,98,92,10,37,61,38,11,39,80,84,97,23,10,44,80,84,61,21,67,62,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,31,31,87,96,53,24,12,27,71,66,28,9,55,57,27,44,50,53,39,97,1,99,12,30,95,50,89,53,22,53,87,29,44,36,21,8,65,5,42,84,8,31,58,53,96,84,21,15,50,11,93,97,97,98,93,32,86,29,22,8,20,41,27,31,21,66,45,27,35,21,90,14,9,5,94,51,1,33,17,38,62,39,90,36,65,53,25,84,67,61,30,59,92,36,86
3,4,10,14,9,31,76,59,2,42,85,44,33,36,0,88,32,2,56,87,77,40,55,50,98,88,15,75,31,95,74,96,97,11,32,61,38,11,39,80,84,97,23,10,44,80,84,61,21,67,62,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,31,31,87,96,53,24,12,27,71,66,28,9,55,57,27,44,50,53,39,97,1,99,38,30,91,20,89,53,24,57,89,95,44,36,21,8,65,5,42,84,8,31,58,53,96,84,21,15,50,11,93,97,97,98,93,32,86,29,86,52,28,49,22,32,21,66,45,27,35,21,90,14,9,5,94,51,1,34,67,38,62,39,90,36,65,53,68,7,67,61,30,51,92,39,86
3,5,10,13,89,31,71,72,72,12,25,44,34,37,3,82,37,2,56,87,77,40,55,50,98,88,15,75,31,95,74,96,97,11,32,56,73,63,26,87,58,50,27,10,44,80,84,61,21,67,62,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,31,31,87,96,53,24,12,27,71,66,28,9,55,57,27,44,15,53,39,97,8,99,38,37,91,20,89,53,24,57,89,95,78,32,58,98,65,5,42,84,8,31,58,53,96,84,21,15,50,11,93,97,97,98,93,32,76,28,85,52,28,49,22,32,39,74,45,27,35,21,90,14,9,5,94,51,2,34,67,38,11,39,90,36,65,53,68,7,81,61,30,51,91,35,84
3,6,10,13,89,31,71,72,72,12,25,44,34,37,3,82,37,2,56,87,77,40,55,50,98,88,15,75,31,95,74,96,97,11,32,46,78,67,26,62,57,50,27,10,44,80,84,95,99,92,63,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,31,31,87,96,53,24,12,27,71,66,28,9,55,57,27,44,15,53,39,97,8,99,38,37,91,20,89,53,24,57,89,95,60,32,94,98,65,5,48,80,8,31,58,53,96,84,21,15,50,11,93,97,97,98,93,32,76,28,85,52,28,49,22,32,38,74,45,18,35,21,90,14,9,5,94,51,2,34,67,38,10,60,90,36,65,53,68,7,89,61,30,51,72,35,86
3,7,16,13,89,31,71,72,72,12,25,44,34,37,3,82,37,2,56,87,77,40,55,50,98,88,15,75,31,95,74,96,97,11,32,46,78,67,26,62,57,50,27,10,44,80,84,95,99,92,63,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,31,31,87,96,53,24,12,27,87,96,28,9,55,57,1,89,15,53,39,97,8,99,38,37,91,20,89,53,24,57,89,95,60,32,94,98,65,5,48,80,8,31,58,53,96,84,21,15,50,11,93,97,97,78,93,31,76,28,85,52,28,49,22,32,38,74,45,18,35,21,90,14,9,5,94,59,2,34,67,38,10,60,90,36,65,51,68,7,89,61,29,51,72,65,86
3,8,16,13,89,31,71,72,72,12,25,44,34,37,3,82,37,2,56,87,77,40,55,50,98,88,15,75,31,95,74,96,97,11,32,46,78,67,26,62,53,50,27,20,66,20,0,95,99,95,63,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,31,31,87,96,53,24,12,27,87,96,28,9,55,57,1,89,15,53,39,97,8,99,38,37,91,20,89,53,24,57,89,95,60,32,93,98,65,40,49,84,8,31,58,53,96,84,21,15,50,11,93,97,97,78,93,31,76,28,85,52,28,49,22,32,38,74,41,14,35,21,90,14,9,5,94,59,2,34,67,38,11,69,90,36,65,51,68,7,89,61,29,51,92,65,86
3,9,16,13,89,33,71,72,12,62,95,34,34,37,3,74,37,2,86,87,77,40,55,50,98,88,15,85,31,95,24,96,97,19,12,46,78,67,26,62,53,50,27,20,66,20,0,95,99,95,63,52,21,73,8,71,58,98,59,89,75,41,16,3,60,11,47,35,31,87,96,53,24,2,45,87,96,28,9,55,57,1,89,35,58,38,97,8,99,38,53,91,20,89,53,24,27,89,95,60,32,93,98,65,40,49,84,8,31,58,53,96,84,21,15,20,11,93,97,97,78,93,31,74,28,85,92,28,49,23,22,38,74,41,14,35,21,90,14,90,2,94,59,92,84,67,38,11,69,90,36,31,51,58,57,89,61,29,51,92,15,86
3,10,16,13,89,33,71,72,12,62,95,34,34,37,3,74,37,2,86,87,77,40,55,50,98,88,15,85,31,95,24,96,97,19,12,46,78,67,26,62,53,50,27,20,66,20,0,95,99,95,63,32,41,33,54,71,58,98,59,89,75,41,16,3,60,11,47,35,31,87,96,53,24,2,45,87,96,28,9,55,57,1,89,35,58,38,97,8,99,38,53,91,20,89,53,24,27,89,95,60,32,93,98,65,40,49,84,6,28,58,53,96,84,21,15,20,11,93,97,97,78,93,31,74,28,85,92,28,49,23,22,38,74,41,14,83,21,90,14,90,2,94,59,92,84,67,38,11,69,92,36,31,51,58,57,89,30,29,51,92,15,86
3,11,16,13,89,33,71,72,12,62,95,54,34,37,43,74,37,2,86,17,43,40,65,50,98,88,15,85,31,95,24,96,97,19,12,46,78,67,26,62,53,50,27,20,66,20,0,95,99,95,63,32,41,33,54,71,58,98,59,89,75,41,16,3,50,21,46,38,31,15,26,53,24,1,7,87,96,28,9,55,57,1,89,35,58,38,97,8,99,78,13,91,20,89,43,24,27,89,95,60,32,93,98,65,40,49,84,6,28,58,53,96,84,24,45,60,15,93,97,97,78,93,31,74,28,80,92,27,99,23,22,38,74,41,14,83,21,90,4,99,52,94,59,92,54,7,38,11,69,92,46,35,51,58,57,89,31,49,21,92,15,86
3,12,16,13,89,33,71,72,12,62,95,54,34,37,43,74,37,2,86,17,43,40,65,50,98,88,15,85,31,95,24,96,97,19,12,46,78,67,26,62,53,50,27,20,66,20,0,95,99,95,63,32,41,33,54,41,58,25,59,89,86,41,16,3,50,21,46,38,31,15,26,53,24,1,7,87,96,28,9,55,57,1,89,35,58,38,97,8,99,78,13,91,20,89,43,24,27,89,95,60,32,93,98,65,40,49,84,6,28,8,53,96,34,24,45,60,15,93,97,97,78,93,31,74,28,80,92,27,99,23,22,38,74,41,14,83,28,97,4,99,52,94,59,92,54,7,38,11,69,90,46,35,51,58,57,89,11,49,21,92,15,86
3,13,16,13,89,33,71,72,12,62,95,54,34,37,43,74,37,2,86,17,43,40,65,50,98,88,15,85,31,95,24,96,97,19,12,46,8,67,46,2,50,50,27,40,86,30,0,35,19,95,63,32,41,33,54,41,58,25,59,89,86,41,16,3,50,21,46,38,31,15,26,53,24,1,7,87,96,28,9,55,57,1,89,35,58,38,97,8,99,78,13,91,20,89,43,24,27,89,95,60,32,93,68,65,43,97,84,6,28,8,53,96,34,24,45,60,15,93,97,97,78,93,31,74,28,80,92,27,99,23,22,66,74,41,14,83,28,97,4,99,52,94,59,92,54,7,38,29,69,90,46,35,51,58,57,89,11,49,21,92,15,86
3,14,16,13,88,33,71,22,17,62,95,54,34,58,43,74,37,2,86,17,43,40,65,50,98,88,5,85,31,95,24,6,7,19,12,46,8,67,46,2,50,50,27,40,86,30,0,35,19,95,63,32,41,33,54,41,58,25,59,82,86,31,18,53,50,21,26,38,31,15,26,53,24,1,7,87,96,28,9,55,57,1,89,95,58,37,97,8,99,78,13,91,40,89,43,24,27,69,15,60,32,93,68,65,43,97,84,6,28,8,53,96,34,24,45,60,15,93,97,97,78,93,31,28,28,80,92,27,99,23,12,66,74,41,14,83,28,97,44,99,52,94,59,62,46,7,39,29,69,90,46,35,51,55,57,89,11,49,21,72,15,86
3,15,16,13,89,36,71,22,17,62,15,94,34,58,43,22,37,2,86,17,43,40,65,50,98,88,5,85,31,95,24,6,7,19,12,46,8,67,46,2,50,50,27,40,86,30,0,35,19,95,63,32,41,33,54,41,58,25,59,82,86,31,18,53,50,21,26,38,31,15,26,53,24,1,7,87,96,18,15,51,17,1,89,95,58,37,97,8,99,78,13,91,40,89,43,24,27,69,15,60,32,93,68,65,43,97,84,6,28,8,53,96,34,24,45,60,15,93,97,97,78,13,31,28,28,82,32,27,99,23,12,66,74,41,14,83,28,97,44,99,52,94,11,62,46,7,39,29,69,90,46,35,1,55,57,89,11,69,22,72,95,66
3,16,16,13,89,36,71,22,17,62,15,94,34,58,43,22,37,2,86,17,43,40,65,50,98,88,5,85,31,95,24,6,7,19,12,16,98,57,46,52,53,50,27,80,36,30,24,45,19,92,63,32,41,33,34,41,58,25,29,82,86,38,18,53,50,31,26,38,31,15,26,53,24,1,7,87,96,18,15,51,17,1,89,95,58,37,97,8,99,78,13,91,40,89,43,24,27,69,15,64,32,83,68,65,25,97,84,6,18,8,52,96,34,24,45,60,15,93,97,97,78,13,31,28,28,82,32,27,99,23,12,66,74,11,18,83,28,97,44,99,52,94,11,62,46,7,39,29,60,90,46,35,1,55,57,89,11,69,22,92,95,66
3,17,16,13,89,36,71,22,17,62,15,94,34,58,43,22,37,2,86,17,43,40,65,50,98,88,5,85,31,95,24,6,7,19,12,16,98,57,46,52,43,50,27,80,36,30,24,45,19,92,63,32,1,33,34,41,58,25,29,82,86,38,18,53,50,31,26,38,31,15,56,33,4,61,15,87,36,18,11,51,17,1,89,95,58,37,97,8,99,78,13,91,40,89,43,24,27,69,15,60,32,84,68,65,25,67,80,6,78,8,52,96,34,24,45,60,15,93,87,37,0,13,31,28,28,82,32,27,99,23,12,66,74,11,14,13,28,97,44,90,52,94,11,62,46,7,39,29,69,90,56,92,4,55,57,89,11,69,22,92,5,66
3,18,16,13,89,36,71,22,17,62,15,94,34,58,43,22,37,2,86,17,43,40,65,50,87,88,5,85,31,95,24,46,7,19,62,16,98,57,46,52,43,50,27,80,36,30,24,45,19,92,63,30,1,33,34,41,58,25,29,82,86,38,18,53,50,31,26,38,31,15,56,33,4,61,15,87,36,18,11,51,17,1,89,95,58,37,97,8,99,78,13,91,40,59,43,24,27,77,15,60,32,84,68,65,25,67,80,86,78,8,52,96,34,24,45,60,15,93,87,37,0,13,31,28,28,82,32,27,95,23,12,66,74,11,14,13,49,97,64,90,52,94,11,62,46,37,39,29,69,90,56,92,4,55,57,89,81,69,92,72,5,66
3,19,16,13,89,36,71,22,47,22,15,64,94,58,43,22,37,2,26,17,43,40,65,50,87,88,5,85,31,95,24,46,7,19,62,16,98,57,46,52,43,50,27,80,36,30,24,45,19,92,63,30,1,33,34,41,58,25,29,82,86,38,18,53,50,31,26,38,31,15,56,33,4,61,15,87,33,18,11,51,17,16,99,95,58,37,17,8,99,78,15,91,40,59,43,24,27,77,15,60,32,84,68,65,25,67,80,86,78,8,52,96,34,24,45,35,15,93,87,57,0,43,51,61,68,52,32,27,95,23,12,66,74,11,14,13,49,97,64,99,52,94,19,62,46,37,39,29,69,90,56,91,4,35,57,89,81,69,92,72,5,66
3,20,16,13,89,36,71,22,97,92,15,64,94,58,43,22,37,2,26,75,37,30,65,50,87,88,5,85,31,95,24,46,7,19,62,16,98,57,46,52,43,50,27,80,36,30,24,45,19,92,63,30,1,33,34,41,58,25,29,82,86,38,18,53,50,31,26,38,31,35,56,33,4,61,15,87,30,18,11,51,17,16,99,95,58,37,13,8,99,78,22,91,41,59,43,24,27,77,15,60,32,84,68,65,25,67,80,86,78,8,52,96,34,24,45,35,15,93,87,57,6,43,51,61,68,58,32,26,95,23,12,66,74,11,14,13,49,97,64,90,52,64,14,62,46,34,39,29,69,90,56,91,4,35,57,89,81,99,92,72,5,66
3,21,16,13,89,36,71,22,97,92,15,64,94,58,43,22,37,2,26,75,37,30,65,50,87,88,5,85,31,95,24,46,7,19,62,16,98,57,46,52,43,50,27,80,36,30,24,45,19,92,63,40,1,33,34,41,45,61,29,82,86,38,18,53,12,31,26,38,31,35,56,33,4,61,15,87,30,18,11,51,17,16,99,95,58,37,13,8,99,78,22,91,41,59,43,24,27,77,15,60,32,84,68,65,25,67,80,86,73,28,52,96,74,24,25,35,15,93,87,57,6,43,51,61,68,58,32,26,95,23,12,66,74,11,14,13,49,97,64,90,52,64,14,62,46,34,39,29,69,80,56,91,4,35,57,89,1,99,92,72,5,66
3,22,16,13,89,36,71,22,97,92,15,64,94,58,43,22,37,2,26,75,37,30,65,50,87,88,5,85,31,95,24,46,7,19,62,36,98,57,46,32,40,50,88,80,36,30,24,45,19,12,63,40,1,33,34,41,45,61,29,82,0,38,18,53,12,31,26,38,31,35,56,33,4,61,15,87,30,18,11,51,17,16,99,95,58,37,13,8,99,78,22,91,41,59,43,24,27,77,15,94,52,84,18,65,15,67,84,86,73,88,52,96,74,24,25,35,15,93,87,57,6,43,51,61,68,58,32,26,95,23,12,66,34,11,14,13,48,97,64,90,52,64,14,62,46,34,39,29,62,80,56,91,4,35,57,89,1,99,92,92,5,66
3,23,16,13,89,36,71,22,97,92,15,64,94,58,43,22,37,2,26,75,37,30,65,50,77,18,75,85,31,95,24,46,17,19,22,26,98,57,46,32,40,50,88,80,36,30,60,45,19,12,63,40,1,33,34,41,45,61,29,82,0,38,18,53,12,31,26,38,31,37,56,33,4,61,15,87,30,18,11,51,17,16,99,95,58,37,13,8,99,78,22,91,41,59,43,24,32,77,75,94,52,84,18,65,15,67,84,86,73,88,52,96,74,24,25,35,15,93,87,57,6,43,51,61,68,58,32,26,95,2,12,66,34,11,14,13,48,97,64,50,52,64,14,62,46,33,38,29,22,80,56,92,4,35,27,89,1,99,92,72,5,66
3,24,16,13,89,38,51,22,97,92,5,64,94,58,43,14,37,72,26,75,37,30,65,50,77,18,75,85,31,95,24,46,17,19,22,26,98,57,46,32,40,20,88,80,36,30,60,45,19,12,63,40,1,33,34,41,45,61,29,82,0,38,18,63,10,31,26,38,31,37,56,33,4,61,15,87,30,18,11,51,98,16,99,95,58,37,55,8,99,78,27,91,41,59,43,24,32,77,75,90,2,84,18,65,15,67,84,86,3,88,52,96,94,24,25,35,15,93,87,57,6,43,51,61,68,58,12,26,95,2,12,66,34,11,14,3,48,97,64,50,52,64,11,62,16,33,38,29,22,80,56,92,4,35,27,89,0,99,92,72,5,66
3,25,16,13,89,38,51,22,67,92,5,64,94,58,43,32,37,72,16,77,37,30,65,50,77,18,75,55,31,95,64,46,17,19,22,26,83,57,46,32,40,20,88,30,36,30,60,45,19,12,63,40,1,33,34,41,45,61,79,2,0,38,88,63,10,31,26,38,31,37,56,33,4,91,15,87,30,18,11,51,98,16,99,95,58,37,55,8,99,78,27,91,70,59,43,24,32,77,85,94,2,84,18,65,15,67,84,86,3,88,52,96,94,24,25,35,15,93,87,57,6,73,51,1,68,55,12,26,72,8,12,66,34,11,14,3,48,97,64,50,52,64,19,42,16,33,38,25,22,80,56,91,4,35,27,89,90,99,93,92,5,66
3,26,16,13,89,38,51,22,67,92,5,64,94,58,43,32,37,72,16,43,33,30,65,50,77,18,75,55,31,95,64,46,27,19,22,26,83,57,46,32,40,20,88,30,36,30,60,45,19,12,63,40,1,33,34,41,45,61,79,2,0,38,88,63,10,31,26,38,31,37,66,43,54,91,15,47,30,18,11,51,98,16,99,95,58,37,55,8,99,78,27,31,70,59,43,54,32,77,85,94,2,84,18,65,15,67,84,86,3,88,52,96,94,24,25,35,15,93,81,57,6,73,51,1,68,55,12,26,72,5,12,66,34,11,14,3,48,97,64,59,52,64,19,42,16,33,39,25,22,80,56,92,4,35,27,89,90,99,93,92,85,66
3,27,16,13,89,38,51,22,67,92,5,64,94,58,43,32,37,72,16,43,33,30,65,50,77,18,75,55,31,95,64,46,27,19,22,26,83,57,46,32,40,20,88,30,36,30,60,45,19,12,63,40,1,33,34,11,45,61,79,2,0,38,88,63,10,31,26,38,31,37,66,43,54,91,15,47,30,18,11,51,98,16,99,95,58,37,55,8,99,78,27,31,70,59,43,54,32,77,85,94,2,84,18,65,15,67,84,63,0,88,52,96,94,24,25,35,15,93,81,57,6,73,51,1,68,55,12,26,72,5,12,66,34,11,14,3,49,57,64,59,52,64,19,42,16,33,39,25,22,80,56,92,4,35,27,89,40,99,93,72,85,66
3,28,16,13,89,38,51,22,67,92,5,64,94,58,43,32,37,72,16,43,33,30,65,50,77,18,75,55,31,95,64,46,27,19,22,76,83,57,46,38,40,20,88,30,36,30,60,45,19,12,63,40,71,33,34,11,45,61,79,2,0,38,88,63,10,41,26,38,31,45,66,43,54,91,15,47,56,18,11,61,98,16,99,95,58,37,55,8,99,78,27,31,70,59,43,54,32,77,85,94,2,84,28,65,15,67,84,61,0,88,52,96,94,24,25,85,15,93,81,57,8,73,51,1,68,55,12,26,72,5,12,66,44,11,44,3,49,57,64,50,52,64,14,42,16,33,39,25,22,80,56,15,4,35,27,89,40,99,93,72,85,66
3,29,16,13,89,38,51,22,67,92,5,64,94,58,43,32,37,72,16,43,33,30,65,50,77,16,75,55,31,95,64,76,27,19,22,76,83,57,46,38,43,20,88,30,36,30,60,45,19,12,63,40,71,33,34,11,45,61,79,2,0,38,88,63,10,41,16,38,31,45,66,43,54,91,15,47,56,18,11,61,98,16,99,95,58,37,55,8,99,78,27,31,70,59,23,54,32,77,85,94,82,84,88,65,15,31,84,63,0,88,52,96,94,24,25,85,15,93,81,57,8,73,51,1,68,55,12,26,78,5,12,66,44,11,44,3,48,57,64,50,52,64,14,42,16,33,39,25,22,80,56,15,4,35,27,89,40,99,93,92,85,66
