Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129
3,14,5,70,51,96,47,30,95,72,52,26,40,73,16,75,67,88,24,30,12,72,32,22,21,83,62,45,29,32,46,32,29,48,45,14,32,44,34,40,76,64,62,71,80,67,3,3,98,9,41,91,86,87,2,16,47,61,33,30,92,16,50,16,47,6,74,61,42,16,31,79,87,39,68,64,75,41,5,86,17,76,34,31,86,58,3,60,60,62,53,37,5,34,21,84,9,18,14,72,98,69,84,58,88,99,47,54,16,6,28,32,67,13,19,69,65,5,85,31,78,95,54,45,83,37,82,67,67,15,86,81
3,15,5,0,51,96,47,30,95,72,52,26,70,73,76,75,17,88,24,0,12,63,32,22,21,83,62,45,29,32,45,32,79,88,45,14,32,44,34,40,76,64,62,71,10,67,3,3,98,59,21,91,76,87,2,16,47,71,39,30,92,16,50,16,17,6,74,61,42,16,31,58,87,39,68,64,75,41,5,86,17,76,34,31,6,58,3,60,60,62,53,37,65,34,21,84,39,18,14,72,98,69,84,58,87,99,47,54,49,6,18,32,67,13,19,69,65,5,85,31,78,95,54,45,83,37,82,67,67,15,86,81
3,16,0,0,61,96,97,30,95,72,52,26,70,73,76,75,17,88,24,0,12,62,72,22,21,83,2,85,29,32,46,32,39,88,45,14,32,44,34,40,76,64,14,71,90,67,3,3,98,59,21,91,76,7,2,16,47,71,39,40,92,6,50,16,37,6,64,1,92,96,31,58,87,39,68,64,75,41,5,86,17,76,34,31,6,58,3,80,60,62,53,47,65,34,21,74,39,18,74,80,68,69,84,58,88,99,47,54,49,6,18,32,67,13,19,49,65,5,25,31,48,95,54,45,83,37,82,67,17,85,86,81
3,17,0,0,61,96,97,30,55,12,52,26,80,73,76,75,17,88,64,57,12,62,72,22,21,83,2,82,99,32,46,32,39,88,45,14,32,44,34,40,76,64,14,71,30,67,53,3,98,59,21,96,76,7,2,16,47,71,39,40,92,6,58,16,37,6,64,1,92,96,31,28,87,39,68,4,75,41,5,86,17,76,34,31,6,58,3,80,60,62,53,47,65,34,21,74,39,18,74,80,68,49,84,58,88,99,67,54,49,6,18,52,67,13,19,49,65,5,25,31,48,35,54,45,83,37,82,67,17,85,86,81
3,18,0,0,61,96,97,30,55,12,72,26,80,53,76,75,91,88,64,57,12,62,72,22,21,83,2,82,99,32,46,32,39,88,45,14,32,44,34,40,76,64,14,71,30,67,53,3,98,59,21,96,76,7,2,16,47,71,39,40,92,6,58,16,37,6,64,1,92,96,31,29,87,39,68,4,75,41,5,86,17,76,34,31,6,58,3,80,60,12,53,47,65,34,21,74,39,18,74,80,68,49,84,58,88,99,67,54,49,6,18,52,67,33,19,49,65,35,95,31,48,35,54,45,83,37,82,67,17,85,86,81
3,19,0,0,61,96,97,30,55,12,72,26,80,53,76,75,91,88,64,57,12,62,72,22,21,83,2,82,99,32,46,32,39,88,45,14,32,44,34,40,6,64,14,71,30,67,53,3,98,59,21,91,16,7,2,16,47,71,39,40,92,26,50,15,37,6,64,1,92,96,31,29,87,39,68,4,75,41,5,56,17,76,34,31,6,58,3,80,60,12,53,47,65,34,21,74,89,18,74,80,28,49,84,58,88,99,67,54,49,6,18,52,17,33,19,49,65,35,95,31,41,5,54,45,83,37,82,67,17,85,86,81
3,20,0,0,61,46,97,30,55,12,72,26,0,53,76,75,91,88,64,17,12,62,72,22,21,83,2,82,99,92,45,32,39,88,45,14,22,44,34,40,6,64,14,71,30,67,53,3,98,59,21,91,16,7,2,16,47,71,39,40,92,26,50,15,37,6,64,1,92,16,31,28,83,39,68,4,75,41,5,56,17,77,34,31,6,58,3,80,60,12,53,47,65,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,49,6,18,52,17,33,19,49,65,35,95,31,11,5,54,45,83,37,82,67,17,85,86,81
3,21,0,0,61,46,97,30,55,12,72,26,0,53,76,75,27,88,64,17,12,62,72,22,21,83,2,82,99,92,45,32,39,88,45,14,22,44,34,40,6,64,12,71,30,67,53,3,98,49,21,16,16,7,2,16,47,71,39,40,92,26,50,15,37,6,64,1,92,16,31,28,83,39,38,4,75,41,5,56,17,77,34,31,6,58,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,49,6,18,52,17,33,19,49,65,35,95,31,11,5,54,45,83,37,82,67,17,85,86,81
3,22,0,0,61,46,97,30,55,12,72,26,0,53,76,75,27,98,64,17,12,62,72,22,21,83,2,82,99,92,45,32,9,88,45,14,22,44,34,40,6,64,12,71,30,67,53,3,98,49,21,16,16,7,2,16,47,71,39,40,92,26,50,15,37,6,64,1,92,16,31,28,83,39,38,4,75,41,5,56,17,77,34,31,6,58,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,88,99,67,54,46,6,18,52,17,33,19,49,65,35,95,31,11,5,54,45,83,37,82,67,17,85,86,81
3,23,0,0,61,46,97,30,55,12,72,26,0,53,76,75,37,98,64,17,12,33,72,22,91,83,2,82,99,92,45,32,9,88,45,14,22,44,34,40,6,64,12,71,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,40,92,26,50,15,37,6,64,1,92,16,51,28,83,39,38,4,75,41,5,56,17,77,34,31,6,58,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,88,99,67,54,46,6,18,52,17,33,19,49,65,35,95,31,11,5,54,45,83,37,82,67,17,85,86,81
3,24,0,0,61,46,97,30,55,12,72,26,0,53,76,75,37,98,64,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,34,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,50,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,88,99,67,54,46,6,18,52,17,33,19,49,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,25,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,64,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,88,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,26,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,27,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,28,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,29,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,30,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,31,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,32,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,33,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,34,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,35,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,36,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,46,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,37,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,44,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,49,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,38,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,46,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,28,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,87,99,67,54,49,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
3,39,0,0,71,46,97,30,55,12,72,26,0,53,76,75,37,98,4,17,12,33,72,22,91,83,2,82,99,92,45,22,9,88,45,14,22,46,44,40,6,64,12,51,40,67,53,3,98,49,21,16,16,7,2,16,47,71,39,20,92,26,59,16,37,6,64,1,12,16,51,23,83,39,38,4,75,41,5,56,17,76,34,31,6,68,3,80,60,12,53,47,95,34,21,74,89,18,74,80,28,49,84,58,88,99,67,54,49,6,18,52,17,33,19,79,65,35,95,31,18,5,54,45,83,37,82,67,17,85,86,81
4,0,83,87,58,72,13,9,12,28,90,69,91,46,36,47,42,37,6,36,42,70,33,61,1,39,30,7,66,88,4,42,17,88,73,93,51,93,69,85,87,32,51,41,5,92,61,1,8,16,17,22,0,58,59,52,84,88,0,78,95,66,87,3,84,94,66,83,97,79,38,28,0,33,62,25,67,19,69,72,4,52,21,95,65,13,76,56,83,70,51,56,60,42,83,15,53,99,51,97,83,89,27,68,40,16,20,98,75,99,72,84,77,3,69,30,46,42,14,89,7,31,21,95,22,37,40,88,60,33,4,2
4,1,87,87,58,72,13,9,12,28,90,69,91,46,36,47,42,37,6,36,42,70,33,61,1,39,30,7,66,88,4,42,17,88,73,93,51,99,64,84,82,68,57,70,86,94,64,72,88,34,14,17,24,50,55,21,0,85,56,72,82,60,89,6,85,13,64,82,91,79,38,28,0,33,62,25,67,19,69,72,4,52,21,95,65,13,27,58,80,75,8,68,61,58,86,26,57,97,59,90,87,89,27,68,40,16,20,98,75,58,14,8,74,34,63,92,81,42,14,89,7,34,20,3,26,37,40,82,48,33,4,2
4,2,87,87,58,72,13,9,12,28,90,69,91,46,36,47,42,37,6,36,42,79,34,61,24,33,30,88,50,26,7,33,14,82,21,59,23,94,66,83,79,1,57,75,30,98,65,67,81,33,19,65,1,50,55,21,0,85,56,72,82,60,89,6,85,13,64,82,91,79,38,28,0,33,62,25,67,13,62,73,51,86,25,33,67,13,84,53,84,73,3,68,39,58,86,26,57,97,59,90,87,89,27,68,40,18,26,58,25,60,24,2,76,34,63,92,81,42,14,7,1,4,28,3,26,37,0,84,48,33,4,2
4,3,87,87,58,72,13,9,12,28,90,69,91,34,55,41,2,33,12,56,49,41,30,60,20,37,36,85,52,68,8,30,12,87,20,54,29,94,66,83,79,1,57,75,30,98,65,67,81,33,19,65,1,50,55,21,0,85,56,72,82,60,89,6,85,13,64,82,91,79,38,28,0,37,75,87,61,10,61,71,16,73,26,39,64,13,84,53,84,73,3,68,39,58,86,26,57,97,59,90,87,89,27,24,0,10,25,59,25,60,24,2,76,34,63,92,81,42,69,7,3,4,28,3,26,31,9,84,48,31,4,2
4,4,87,87,58,57,67,11,30,28,90,69,91,65,58,46,15,35,34,56,62,41,30,60,20,37,36,85,52,68,8,30,12,87,20,54,29,94,66,83,79,1,57,75,30,98,65,67,81,33,19,65,1,50,55,21,0,85,56,72,82,60,89,6,85,13,64,82,91,44,88,28,0,32,72,62,45,10,61,71,16,73,26,39,64,13,84,53,84,73,3,68,39,58,86,26,57,97,59,90,87,87,27,0,2,10,25,59,25,60,24,2,76,34,63,92,81,47,62,7,3,4,28,3,26,1,9,84,48,31,4,2
4,5,87,87,58,57,67,11,30,28,90,69,91,65,58,46,15,35,34,56,62,41,30,60,20,37,36,85,52,68,8,30,12,87,20,54,29,94,66,83,79,1,57,75,30,98,65,67,81,33,19,65,1,50,54,91,39,12,39,70,18,60,89,6,85,13,64,82,91,44,88,28,0,32,72,62,45,10,61,71,16,73,26,39,64,13,84,53,84,73,3,68,39,88,88,56,85,97,59,90,87,87,27,0,2,10,25,59,25,60,24,2,76,60,60,92,81,47,62,7,3,4,28,58,26,1,9,84,98,31,4,2
4,6,87,88,76,57,67,11,31,28,30,99,86,65,58,46,15,35,34,56,62,41,30,60,20,37,36,85,52,63,3,70,15,87,20,54,29,94,66,83,79,1,57,75,30,98,60,48,67,99,12,58,31,50,54,91,39,12,39,70,18,34,99,6,85,23,64,82,41,44,41,27,3,32,72,62,45,10,61,71,16,45,26,39,64,13,84,53,84,53,86,68,37,88,88,56,85,97,59,50,81,87,22,0,2,10,25,59,25,60,24,8,63,60,60,40,31,47,62,7,4,4,21,58,26,1,9,84,98,31,4,2
4,7,87,88,76,57,67,11,31,28,30,99,86,65,58,46,15,35,34,56,62,41,30,60,10,37,32,32,52,60,6,70,14,92,32,44,36,94,66,83,79,1,57,75,30,98,60,48,67,99,12,58,31,50,54,91,39,12,39,70,18,34,99,6,85,23,64,82,41,44,41,27,3,32,72,62,45,10,60,71,16,27,26,79,67,13,84,53,84,53,86,68,37,88,88,56,85,97,59,50,81,87,22,0,2,12,85,59,37,60,24,8,63,60,60,40,31,47,62,60,83,4,21,58,26,1,9,84,98,31,4,2
4,8,47,88,76,57,67,11,31,28,30,99,86,65,58,46,15,35,34,56,62,41,30,60,10,37,32,32,52,60,6,70,14,92,32,44,36,94,66,83,79,1,57,75,30,98,60,48,67,99,12,58,31,50,54,91,39,12,39,70,18,34,20,6,85,43,60,86,46,44,41,27,3,32,72,62,45,10,60,71,16,27,26,79,67,13,84,53,84,53,86,68,37,88,88,56,85,97,69,50,31,87,22,0,2,12,85,59,37,60,24,8,63,60,60,41,38,47,62,60,83,4,21,58,21,1,9,84,28,31,4,2
4,9,47,88,76,57,37,11,31,23,30,99,86,65,58,46,15,35,74,16,61,41,30,60,10,37,32,32,52,60,6,70,14,92,32,44,36,94,66,83,99,17,57,65,20,98,60,48,67,99,12,58,31,50,54,91,39,12,39,70,18,34,20,6,85,43,60,86,46,47,41,27,3,32,72,67,45,10,60,71,16,27,26,79,67,53,39,53,88,53,86,68,37,88,88,56,85,97,69,50,31,87,22,0,36,12,85,59,37,88,96,8,63,60,60,41,38,47,38,60,83,14,21,58,21,1,9,85,28,31,4,0
4,10,47,88,76,57,37,11,31,23,30,99,86,65,58,46,15,35,74,16,61,41,30,60,10,37,32,38,80,60,6,70,14,92,32,44,36,94,66,83,99,17,57,65,20,98,60,48,67,99,12,58,31,50,54,91,39,12,39,70,18,34,20,6,85,43,60,86,46,47,41,27,3,32,72,67,45,10,60,71,16,27,26,73,67,53,39,53,88,53,86,68,37,88,88,56,85,97,69,50,31,87,22,0,36,12,99,59,37,88,96,8,63,60,60,41,38,47,38,60,84,14,21,58,21,1,9,85,28,31,4,0
4,11,46,88,76,57,37,11,31,23,30,99,86,65,58,46,15,35,74,16,61,41,30,60,10,37,32,38,80,60,6,70,14,92,32,44,36,94,66,83,99,17,57,65,20,98,60,28,67,29,12,58,98,30,49,90,78,14,39,70,18,74,20,6,85,73,60,86,46,47,41,27,3,32,72,67,45,10,60,71,16,27,26,73,67,53,39,53,88,53,60,18,37,38,78,6,65,97,19,50,31,87,22,0,36,12,99,59,37,88,96,8,94,60,60,41,38,47,38,60,84,14,0,58,21,1,9,85,28,31,9,2
4,12,46,88,76,57,37,11,31,23,30,99,86,65,58,46,15,35,74,16,61,41,30,60,10,37,32,38,80,60,6,70,14,92,32,44,36,94,66,83,49,17,57,65,20,78,60,28,67,69,12,53,98,30,49,90,78,14,39,70,18,74,20,6,85,73,60,86,46,47,41,27,3,32,72,67,45,10,60,71,16,27,26,73,67,53,39,57,88,55,60,18,37,38,78,6,65,97,19,50,31,87,22,0,36,12,99,59,37,98,41,8,93,60,60,41,38,47,38,60,84,14,8,58,21,1,9,81,28,31,9,0
4,13,46,88,76,57,37,11,31,23,30,99,86,65,58,46,15,35,74,16,61,46,30,66,80,37,32,38,80,60,6,70,14,92,32,44,36,94,66,83,49,17,57,65,20,78,60,28,67,69,12,53,98,30,49,90,78,14,39,70,18,74,20,6,85,73,60,86,46,47,41,27,3,32,72,67,45,80,60,71,16,27,26,73,67,53,39,57,88,55,60,18,37,38,78,6,65,97,19,50,31,87,22,0,36,12,99,59,37,98,41,8,93,60,60,41,38,47,38,60,84,14,8,58,21,1,59,81,28,31,9,0
4,14,46,88,76,37,37,11,61,73,30,99,6,65,68,46,15,35,74,16,61,46,30,66,80,37,32,48,40,10,6,20,14,92,4,24,76,94,66,83,49,17,57,65,20,78,60,28,67,69,12,53,98,30,49,90,78,14,39,70,18,74,20,6,85,73,60,86,46,47,41,28,9,32,72,7,45,80,60,71,16,67,26,77,83,53,39,57,88,55,60,18,37,38,78,6,65,97,19,50,31,87,27,0,36,12,99,29,67,98,41,8,93,60,60,41,38,47,48,60,84,14,8,58,21,1,59,81,28,31,9,82
4,15,46,88,76,37,37,11,61,73,30,99,6,65,68,46,15,35,74,16,61,46,30,66,80,37,32,48,40,10,6,20,14,92,4,24,76,94,66,83,49,17,57,65,20,78,60,28,67,69,12,53,98,30,79,70,58,12,89,70,58,74,60,6,85,73,60,16,46,47,41,28,9,32,72,7,45,80,60,71,16,67,26,77,83,53,39,57,88,55,60,18,37,38,8,6,65,97,10,40,31,87,27,0,36,12,99,29,67,98,41,8,93,80,60,41,38,47,48,60,84,14,8,50,81,1,59,81,11,31,19,82
4,16,46,88,76,37,37,51,61,73,30,99,6,45,68,46,15,35,44,16,61,46,30,66,80,37,32,48,40,10,6,20,14,92,4,24,76,94,66,83,49,17,57,65,20,78,60,28,67,69,12,53,98,30,79,70,58,12,89,70,58,74,60,6,85,73,60,16,46,47,21,28,39,32,59,7,45,80,60,71,16,67,26,77,83,53,39,57,88,55,60,18,37,38,8,6,65,97,10,40,31,87,27,50,36,12,99,29,67,98,41,8,93,80,60,41,38,67,48,60,84,14,8,50,81,81,59,81,11,31,19,80
4,17,46,88,77,37,37,51,61,73,30,99,6,45,68,46,15,35,44,16,61,46,30,66,80,37,32,48,40,10,6,20,14,92,4,24,76,94,66,83,49,17,7,65,60,78,0,28,67,69,12,3,78,30,64,70,58,12,89,0,58,74,60,6,85,73,60,16,76,47,21,28,39,32,59,7,45,80,60,71,16,67,26,77,83,53,39,57,88,45,60,18,37,38,8,6,65,97,10,10,31,87,27,50,36,12,99,29,67,98,41,38,92,80,60,41,8,67,48,60,84,24,69,58,81,81,59,85,11,31,19,10
4,18,46,88,77,37,37,51,61,73,30,99,6,45,88,46,15,35,54,49,61,86,30,76,80,37,32,48,40,10,6,20,14,92,62,34,76,94,66,83,49,14,37,65,60,78,0,28,67,69,12,3,78,30,64,60,58,12,89,0,58,74,60,6,85,73,60,16,76,47,21,28,39,32,59,7,45,80,60,71,76,67,26,3,83,53,39,57,88,45,60,18,37,76,8,6,65,97,10,10,31,7,12,50,36,12,99,29,17,58,41,38,92,80,60,41,8,67,48,10,73,24,69,58,81,81,59,75,11,31,19,90
4,19,46,88,77,37,37,51,61,73,30,99,6,34,88,46,15,35,54,49,1,86,30,76,80,37,32,98,90,90,6,20,14,92,12,34,86,94,66,83,49,14,37,65,60,78,0,28,67,89,12,3,48,40,64,60,58,2,29,0,58,14,70,6,5,73,60,16,86,47,21,28,39,32,59,7,45,80,60,71,76,7,26,3,83,63,39,57,88,45,40,78,37,76,8,6,45,67,10,30,41,7,12,50,36,12,99,29,17,88,41,38,92,80,60,81,8,67,48,10,74,24,69,58,81,81,59,71,81,31,19,30
4,20,46,88,77,37,37,51,61,73,50,99,6,34,88,46,15,35,24,49,1,86,30,76,80,37,32,98,90,90,6,60,14,92,12,34,86,94,66,83,49,14,37,65,60,78,50,28,67,89,12,3,48,40,64,60,58,2,29,0,58,14,70,6,5,73,0,16,86,47,21,97,39,32,59,7,45,80,60,71,76,7,26,3,83,63,39,57,88,65,40,78,37,76,8,6,45,67,10,30,41,7,17,50,36,12,99,29,17,88,41,38,52,80,60,81,58,67,48,10,73,24,69,58,81,81,59,71,81,31,19,30
4,21,44,88,76,37,37,51,61,73,50,99,6,34,88,46,35,35,24,49,1,86,30,56,80,37,32,98,90,90,6,60,14,92,12,34,86,94,16,83,49,14,37,65,60,78,50,28,67,89,12,3,48,40,64,60,58,4,99,0,58,14,70,6,5,73,0,15,86,47,21,97,39,32,59,7,45,80,60,71,76,7,26,3,83,63,39,57,88,65,40,78,37,76,38,6,45,67,10,30,41,7,17,50,36,12,99,29,17,98,41,38,52,80,60,81,58,67,48,90,73,24,69,78,81,81,59,71,81,31,19,30
4,22,44,88,76,37,37,51,61,73,50,99,6,34,88,46,35,35,24,49,1,86,30,56,80,37,32,98,90,90,6,60,14,92,12,34,86,94,16,83,49,14,87,65,10,8,50,28,67,89,12,3,48,40,64,60,58,24,99,0,58,14,70,6,5,73,0,15,86,47,21,97,39,32,59,7,45,50,60,71,76,7,26,3,83,63,39,57,88,65,40,78,37,76,38,6,45,27,10,30,41,7,17,50,36,12,99,29,17,98,41,38,52,80,60,81,58,67,48,90,14,24,69,78,81,81,59,71,81,31,19,30
4,23,44,88,76,37,37,51,61,73,50,99,6,45,88,46,35,35,24,49,1,86,30,56,80,37,2,98,90,10,6,60,14,92,12,34,86,94,16,83,49,14,87,65,10,8,50,28,67,89,12,3,18,40,64,60,58,24,99,0,58,14,70,6,5,73,0,15,6,47,21,97,39,22,59,7,45,50,60,71,76,7,26,3,83,63,39,57,88,65,40,78,97,76,38,6,45,27,10,30,41,7,17,50,36,12,49,29,17,98,41,38,52,80,60,81,18,67,48,20,13,24,69,78,81,81,59,75,81,31,19,30
