Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159,agent-160,agent-161,agent-162,agent-163,agent-164,agent-165,agent-166,agent-167,agent-168,agent-169,agent-170,agent-171,agent-172,agent-173,agent-174,agent-175,agent-176,agent-177,agent-178,agent-179
2,20,11,1,55,57,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,88,19,45,26,58,15,12,61,83,34,58,98,70,14,82,73,52,59,12,99,83,55,11,74,71,2,96,13,14,80,59,49,44,34,6,11,46,95,66,9,27,66,73,12,50,69,83,73,49,49,36,4,3,68,49,48,83,73,69,89,26,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,88,57,62,54,61,20,95,89,30,66,38,94,11,27,34,4,4,43,83,43,41,44,86,62,28,43,62,93,34,15,28,57,83,88,2,9,16,40,47,19,12,62,97,74,63,17,97,33,28,27,60,47,58,20,10,39,97,40,83,79,74,43,12,55,36,68,60,48,3,9,34,36,45,72,71,63,0,63,94
2,21,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,88,19,45,26,58,15,12,61,13,34,78,98,70,14,82,73,52,59,12,99,83,55,11,74,71,2,96,13,14,80,59,49,44,34,6,11,46,95,66,9,27,66,73,12,50,69,83,73,49,49,36,4,3,68,49,48,83,73,69,89,26,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,88,57,62,54,66,70,96,25,30,66,38,94,11,27,34,4,4,43,83,43,41,44,86,62,28,43,62,93,34,15,28,57,83,88,22,9,16,40,47,19,12,62,47,72,63,17,97,33,28,27,60,47,58,20,10,39,97,70,83,79,74,49,12,55,36,68,60,48,53,9,34,36,45,72,71,23,0,3,99
2,22,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,88,69,55,56,58,11,12,61,13,34,78,98,70,14,82,73,52,59,12,99,83,55,11,74,71,2,96,13,14,80,59,49,34,34,6,31,76,95,36,69,14,16,3,82,50,69,83,73,49,49,36,4,3,68,49,48,83,73,69,89,26,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,10,54,9,54,66,70,96,25,30,66,38,94,11,27,34,4,32,43,83,43,6,42,86,62,28,43,62,93,34,15,28,57,83,88,22,9,16,40,47,19,12,62,47,72,63,17,97,33,21,27,83,47,58,20,10,39,97,70,83,79,74,49,12,55,35,68,60,48,53,9,34,36,85,72,71,23,0,3,91
2,23,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,88,69,55,56,58,11,12,61,13,34,78,98,70,14,82,73,52,59,12,99,83,55,11,74,71,2,96,13,14,80,59,49,34,34,6,31,76,95,36,69,14,16,3,82,50,69,83,73,40,49,69,4,28,68,49,50,83,73,49,89,26,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,10,54,9,54,66,70,96,25,30,66,38,94,11,27,34,4,32,43,83,43,6,42,86,62,28,44,59,93,34,15,28,57,83,88,22,9,16,40,47,19,12,62,47,72,63,17,97,33,21,27,83,47,53,20,10,70,97,70,83,79,74,49,12,55,35,68,41,41,53,9,34,36,85,72,71,23,0,3,93
2,24,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,88,69,55,56,58,11,12,61,13,34,78,98,70,14,82,73,52,59,12,99,83,55,11,74,71,2,96,13,14,80,59,49,34,34,6,31,76,95,36,69,14,16,3,82,7,95,83,73,40,49,69,4,28,68,49,50,83,8,49,89,26,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,10,54,9,54,66,70,96,25,30,66,38,94,11,27,34,4,31,46,83,43,6,42,86,49,28,44,59,93,48,15,28,57,83,88,22,9,16,40,47,19,12,62,47,72,63,17,97,33,22,27,83,0,53,20,18,79,97,70,83,79,74,49,12,55,35,68,41,47,53,9,34,36,85,72,71,23,0,3,99
2,25,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,88,69,55,56,58,11,12,61,13,34,78,98,70,14,82,73,52,59,12,99,83,55,11,74,71,2,96,13,15,30,59,89,34,34,6,31,76,95,36,69,14,15,3,82,7,95,83,73,40,49,69,4,20,68,49,50,83,8,49,89,46,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,10,54,9,54,66,70,96,25,30,66,38,94,11,27,34,8,31,46,83,43,26,44,86,49,28,44,52,93,48,15,28,56,83,88,22,9,16,40,47,19,12,62,47,72,63,17,97,65,22,27,83,0,53,28,18,73,97,70,83,79,74,49,12,74,35,61,47,48,53,9,34,36,85,72,71,23,0,7,93
2,26,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,73,76,80,84,10,8,92,89,55,56,58,61,12,61,23,37,73,98,70,14,82,43,52,59,52,99,83,55,11,74,98,32,96,17,15,30,59,89,34,34,6,31,76,95,36,69,14,15,3,82,7,95,83,73,40,49,69,4,20,68,49,50,83,8,49,89,46,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,8,39,19,67,10,57,9,54,66,70,96,27,30,67,38,44,56,87,34,8,31,46,83,43,26,44,86,49,28,44,52,93,48,15,28,56,83,88,22,9,16,40,47,19,12,62,47,72,68,67,90,65,22,27,83,0,53,28,18,73,97,70,83,79,74,33,12,74,35,61,47,48,53,9,34,36,85,72,71,23,0,7,99
2,27,90,1,55,95,68,31,18,35,86,45,64,46,5,95,20,93,76,10,84,30,8,92,89,55,56,58,61,12,61,23,37,73,98,70,14,82,43,52,59,52,99,83,55,11,74,98,32,96,17,15,30,59,89,34,34,6,31,76,95,36,69,14,15,3,82,7,95,83,73,40,49,69,4,20,68,49,50,83,8,49,89,46,96,67,8,32,75,7,89,26,37,7,78,34,5,65,82,2,39,19,67,10,57,9,54,66,70,96,27,30,67,38,44,56,87,34,8,31,46,83,43,26,44,86,49,28,44,52,93,48,15,28,56,83,88,22,9,16,40,67,9,12,62,47,72,68,67,90,65,22,27,83,0,53,28,18,73,97,70,83,79,74,33,12,74,35,61,47,48,53,9,34,36,85,72,71,23,0,3,93
2,28,90,92,42,57,48,81,19,55,86,5,64,51,5,95,20,93,76,10,84,30,8,92,89,55,56,58,61,12,61,23,37,73,98,70,14,82,43,52,59,52,99,83,55,11,74,98,32,96,17,15,30,59,89,34,34,6,31,76,95,36,69,14,15,3,82,7,95,83,73,40,49,69,4,20,68,49,50,83,8,49,89,46,96,67,8,32,75,7,89,26,77,4,78,34,55,69,42,2,39,19,67,10,57,9,54,66,70,96,27,30,67,38,44,56,87,34,8,31,46,83,43,26,44,86,49,28,44,52,93,48,15,28,56,89,58,22,9,16,90,67,9,12,62,47,72,68,67,90,65,22,27,83,0,53,28,18,73,27,80,83,79,74,33,12,74,35,61,47,48,53,9,34,36,85,72,71,23,0,7,95
2,29,90,92,42,57,48,81,19,55,86,5,64,51,5,95,20,93,76,10,84,30,8,92,89,94,46,58,61,12,61,23,37,73,98,70,14,82,43,52,54,52,99,23,55,11,74,58,32,16,13,15,30,59,89,34,34,6,31,76,95,36,69,14,15,3,82,7,95,83,73,40,49,69,4,20,68,49,50,83,8,49,89,46,96,67,8,32,75,7,89,26,77,4,78,34,55,69,42,2,39,19,67,0,54,9,54,66,70,96,27,39,97,38,44,51,87,34,68,31,46,83,43,26,44,86,49,28,44,52,93,48,15,28,56,89,58,22,9,16,90,67,9,12,62,47,72,68,67,90,94,22,27,83,0,53,28,18,73,27,80,83,79,74,33,32,39,35,61,47,48,53,9,34,36,85,72,71,23,0,3,93
2,30,0,91,42,85,48,81,19,55,86,5,64,51,5,95,20,93,76,10,84,30,38,92,9,94,46,58,61,12,61,33,37,78,98,70,14,82,43,52,54,52,99,23,55,11,74,58,32,16,13,15,30,59,89,34,34,6,31,86,95,36,99,84,15,3,82,7,95,89,33,30,89,69,4,50,48,49,50,83,8,49,89,46,96,67,8,32,75,84,89,26,77,9,78,34,55,69,42,2,39,19,67,0,57,9,54,68,70,96,57,39,97,78,44,51,87,34,68,31,46,83,43,67,42,86,42,28,14,62,93,48,15,28,19,80,58,22,39,6,90,67,1,12,62,47,72,68,67,90,95,22,17,83,0,53,28,10,70,27,82,83,79,74,39,32,30,35,51,47,11,53,9,34,36,85,72,71,23,0,3,98
2,31,0,91,42,85,48,81,19,55,86,5,64,51,5,95,20,93,76,10,84,30,38,92,9,94,46,58,61,12,61,33,37,78,98,70,14,82,43,52,54,52,99,23,55,11,74,58,32,51,15,15,34,29,89,34,34,6,31,86,95,36,99,84,15,3,82,7,95,89,33,30,89,69,4,50,48,49,50,83,8,49,89,46,96,67,8,32,75,84,89,26,77,9,78,34,55,69,42,2,39,19,67,0,57,9,54,68,70,96,57,39,97,78,44,51,87,44,68,31,46,83,43,67,42,86,42,28,14,62,93,48,15,28,19,80,58,22,39,6,90,67,1,12,62,47,72,68,67,90,94,22,17,83,0,53,28,10,70,27,82,83,79,74,39,32,30,35,51,47,11,53,9,34,36,85,72,71,23,0,57,97
2,32,0,93,62,85,48,81,19,25,88,5,74,51,5,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,14,82,43,50,54,52,99,23,55,11,74,58,32,51,10,15,34,29,89,34,34,46,31,86,95,36,99,84,15,3,82,7,95,89,33,30,89,69,4,50,48,49,50,83,8,49,89,46,96,67,8,32,75,84,89,26,77,7,78,34,55,65,42,2,39,29,67,0,57,9,54,67,0,96,57,30,97,78,44,51,77,44,68,31,46,83,46,67,42,86,42,28,14,62,93,48,15,28,19,80,58,22,39,6,90,67,9,32,62,47,72,68,67,90,94,21,17,83,0,53,28,10,70,27,80,83,79,74,39,32,30,35,51,47,11,53,9,64,36,85,72,71,23,0,53,92
2,33,0,93,62,85,48,81,19,25,88,5,74,51,5,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,11,74,58,32,51,10,15,34,29,89,34,34,46,31,86,95,36,99,84,15,53,82,7,95,89,33,30,89,69,4,50,48,49,50,83,8,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,65,42,2,39,29,67,0,57,9,54,67,0,96,57,30,97,78,44,51,77,44,68,36,46,83,46,66,44,86,42,28,14,62,93,48,15,28,14,80,58,22,99,76,90,67,9,32,62,47,82,43,67,90,5,27,17,83,0,53,28,10,73,29,82,83,29,74,39,32,32,35,59,47,18,53,9,64,36,85,72,71,23,0,53,98
2,34,0,93,62,85,48,81,19,25,88,5,74,51,84,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,13,71,58,32,51,10,15,34,29,89,34,34,46,31,86,95,36,99,84,15,53,82,1,95,89,33,30,89,69,4,50,48,49,50,22,8,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,65,42,2,39,29,67,0,57,9,54,67,0,96,57,38,97,88,44,51,77,44,68,36,46,83,46,66,44,76,49,86,14,62,93,48,15,28,14,86,58,22,99,76,93,67,9,32,62,47,82,43,67,90,5,27,17,83,0,53,28,18,73,27,0,83,29,74,39,32,89,36,59,47,18,53,9,64,36,85,72,71,23,0,53,98
2,35,0,93,62,85,48,81,19,25,88,5,74,51,84,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,13,71,58,32,51,10,15,34,29,89,34,34,46,91,86,95,36,99,84,15,53,32,1,95,89,33,30,89,69,25,50,48,49,50,22,8,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,65,42,2,39,29,67,0,57,9,54,68,0,96,57,80,96,88,44,51,77,44,68,32,46,83,46,11,92,76,49,86,13,62,93,48,15,28,14,86,58,22,99,76,93,67,9,32,62,47,82,48,67,90,5,21,17,80,0,53,20,18,73,27,0,83,29,74,33,32,89,35,51,47,18,53,9,64,36,85,72,71,23,0,53,98
2,36,0,93,62,85,48,81,18,25,86,5,74,51,84,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,13,71,58,32,51,10,15,34,29,89,34,34,46,91,86,95,36,99,84,15,53,32,1,95,89,33,30,89,69,25,50,48,49,50,22,79,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,41,42,2,39,29,67,0,57,9,54,68,0,96,57,80,96,88,44,51,77,44,68,32,46,83,46,11,92,76,49,86,13,62,93,46,15,28,14,86,58,22,99,76,99,67,1,32,62,47,82,48,67,90,5,21,17,80,0,53,20,10,72,27,2,83,29,74,39,32,83,35,51,47,18,53,9,64,36,85,22,71,83,0,57,98
2,37,0,93,62,85,48,81,18,25,86,5,74,51,84,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,13,71,58,32,51,10,15,34,29,89,34,34,46,91,86,95,36,99,84,15,53,32,1,95,89,33,30,89,69,25,50,48,49,50,22,79,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,41,42,2,39,29,67,0,54,9,54,68,0,96,57,89,96,88,44,51,77,44,68,32,46,83,46,11,92,76,49,86,13,62,43,46,15,28,14,86,58,22,99,76,99,67,1,32,62,47,82,43,67,90,5,21,17,80,0,53,28,18,75,27,2,83,29,74,39,32,82,35,51,47,11,53,9,64,36,85,22,71,83,0,53,90
2,38,0,93,62,85,48,81,18,25,86,5,74,51,84,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,13,71,58,32,51,10,15,34,29,89,34,34,46,91,86,95,36,99,84,15,53,32,1,95,89,33,30,89,69,25,50,48,49,50,22,79,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,41,42,2,39,29,67,0,54,9,54,68,0,96,57,89,96,88,44,51,77,44,68,32,46,83,46,11,92,76,49,86,13,62,43,46,15,28,14,86,58,22,99,76,99,67,1,32,62,47,82,43,67,90,5,21,17,80,0,53,28,18,75,27,2,83,29,74,39,32,82,35,51,47,11,53,9,64,36,85,22,71,83,0,53,98
2,39,0,93,62,85,48,81,18,25,86,5,74,51,84,95,20,3,76,10,49,20,38,92,9,94,46,58,61,12,61,33,77,3,88,70,12,82,43,50,54,52,99,23,55,13,71,58,32,51,10,15,34,29,89,34,34,46,91,86,95,36,99,84,15,53,32,1,95,89,33,30,89,69,25,50,48,49,50,22,79,49,89,46,96,87,8,32,95,84,89,26,77,7,78,34,55,41,42,2,39,29,67,0,54,9,54,68,0,96,57,89,96,88,44,51,77,44,68,32,46,83,46,11,92,76,49,86,13,62,43,46,15,28,14,86,58,22,99,76,99,67,1,32,62,47,82,43,67,90,5,21,17,80,0,53,28,18,75,27,2,83,29,74,39,32,82,35,51,47,11,53,9,64,36,85,22,71,83,0,53,90
3,0,31,32,57,98,35,34,17,21,92,31,50,12,53,35,72,72,19,85,57,33,34,60,25,79,97,65,46,93,29,38,0,87,6,58,51,86,51,71,82,39,81,20,98,55,24,75,88,70,35,81,76,70,39,87,94,20,71,65,45,97,35,60,24,90,77,19,51,9,1,97,32,32,17,33,67,66,2,20,14,3,79,46,25,21,49,6,73,50,61,21,99,23,66,80,4,68,49,70,97,70,44,23,38,6,82,18,19,1,47,80,22,37,46,46,88,24,61,27,30,56,60,60,40,29,65,3,19,87,31,93,96,84,53,6,84,21,75,52,5,48,62,92,18,3,73,76,94,18,75,35,0,26,6,45,32,99,51,3,9,62,68,23,65,72,2,81,10,45,66,95,75,64,45,86,84,3,52,65,51,39
3,1,36,50,56,96,34,38,16,25,96,37,58,17,57,39,54,67,12,80,81,34,33,61,23,71,53,12,47,94,66,35,5,5,75,59,68,82,54,73,36,24,82,27,93,66,23,74,35,67,30,83,78,74,93,87,94,20,71,65,45,97,35,60,24,90,77,19,51,9,1,97,32,32,17,33,67,66,2,20,14,3,79,46,25,21,49,0,37,51,54,24,12,20,63,87,9,65,32,47,2,73,43,48,5,41,43,12,13,5,73,87,81,59,38,40,89,25,62,27,30,56,60,60,40,29,65,3,19,87,31,93,96,84,53,4,36,23,0,50,41,73,65,45,10,61,77,79,97,17,78,35,0,26,6,45,32,99,51,2,9,5,66,26,67,70,80,81,10,45,66,45,99,74,17,86,84,3,96,65,80,32
3,2,36,5,23,94,32,30,18,29,92,97,52,13,59,34,33,89,10,2,80,30,35,61,23,71,53,12,47,94,66,35,5,5,75,59,68,82,54,73,36,24,82,27,93,66,23,74,35,67,30,83,78,74,93,80,99,77,82,64,42,97,99,62,23,1,79,18,48,8,88,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,31,51,53,23,60,92,84,89,5,65,68,82,1,70,41,48,5,41,43,12,13,5,73,87,81,59,38,40,89,25,62,24,44,57,33,0,45,28,19,3,81,80,33,96,90,4,46,5,17,21,74,77,40,71,60,45,10,61,77,79,97,17,78,27,15,86,97,45,46,59,36,4,13,53,25,26,67,70,80,86,88,45,66,47,93,74,17,81,52,4,96,82,56,38
3,3,36,5,23,94,32,30,18,29,92,97,52,13,59,34,33,89,10,2,80,30,35,61,23,71,53,12,47,94,66,35,5,5,75,59,68,82,54,73,36,24,82,27,93,66,23,74,35,67,30,83,78,74,93,83,99,33,80,69,43,48,22,64,29,4,78,11,73,8,84,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,31,51,53,23,60,92,84,89,5,65,68,82,1,70,41,48,5,41,43,12,13,5,73,87,81,59,38,40,89,25,62,21,99,56,34,6,45,29,18,3,81,80,33,96,90,4,46,5,17,21,74,77,40,71,60,45,10,61,77,79,97,17,78,69,26,87,90,45,46,59,36,4,13,53,25,26,67,70,80,81,87,45,66,47,93,74,17,82,52,4,96,87,56,31
3,4,36,5,23,94,32,30,18,29,92,97,52,13,59,30,37,93,10,42,80,35,11,61,23,71,53,12,47,94,66,35,5,5,75,59,68,82,54,70,23,75,82,27,93,66,23,82,4,91,39,82,73,79,21,83,99,33,80,69,43,48,22,64,29,4,78,11,73,8,84,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,31,51,53,23,60,92,84,89,5,65,68,67,0,19,63,48,5,41,43,12,13,5,73,83,14,59,38,40,89,25,62,21,99,56,34,6,45,29,18,3,81,80,33,96,90,4,46,5,17,21,74,77,40,69,60,45,10,61,77,71,97,75,8,69,26,87,90,45,46,59,36,4,13,53,25,26,67,18,8,81,87,45,66,47,90,74,88,82,52,4,96,87,62,30
3,5,36,5,23,94,32,30,18,29,92,97,52,13,59,30,37,93,10,42,80,35,11,61,23,71,53,12,47,94,66,35,5,5,75,59,68,82,54,70,23,75,82,27,93,66,23,82,4,91,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,31,51,53,23,60,92,84,89,5,65,68,67,0,19,63,48,5,41,43,12,13,5,73,83,14,59,38,40,89,25,62,21,99,53,47,9,45,29,18,3,81,80,33,96,90,4,46,5,17,21,74,77,40,69,60,45,10,61,77,71,97,75,8,69,24,83,90,45,46,59,36,4,13,53,25,26,67,18,8,81,88,45,66,47,90,74,88,83,52,4,96,87,62,30
3,6,36,5,23,94,32,63,18,29,93,97,52,13,59,30,37,93,10,52,83,38,11,61,23,71,53,12,47,94,66,35,81,48,26,59,68,82,54,70,23,75,82,27,93,66,23,82,4,91,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,31,51,53,23,60,92,84,89,8,65,68,67,0,11,63,48,5,41,43,14,13,5,73,83,14,59,38,40,89,25,62,21,99,53,47,9,45,29,18,3,81,80,33,96,90,4,46,5,17,21,74,87,40,69,60,45,10,21,77,71,97,75,8,69,24,83,90,45,46,59,36,4,13,48,25,26,69,18,8,81,88,45,66,47,20,14,88,83,52,6,96,87,85,31
3,7,36,19,23,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,83,38,11,61,23,71,53,12,47,94,66,35,81,48,26,59,68,82,54,70,23,75,82,27,93,66,23,82,4,91,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,11,51,53,33,65,92,84,89,4,5,68,67,0,11,63,48,5,41,43,14,13,5,73,83,14,59,38,40,89,25,62,21,99,53,47,9,45,29,18,3,81,80,33,96,90,4,46,2,64,24,74,82,40,69,60,45,10,21,77,71,97,75,8,69,24,83,90,45,46,59,36,96,80,98,25,26,69,18,8,81,88,45,66,46,20,14,88,83,52,9,96,87,85,34
3,8,36,19,23,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,83,38,11,61,23,71,53,12,47,94,66,35,81,48,26,59,68,82,54,70,23,75,82,27,95,66,23,82,4,91,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,77,43,32,75,37,18,93,5,58,15,85,65,48,45,26,31,28,11,51,53,33,65,92,84,89,4,5,68,67,0,11,63,48,5,41,43,14,13,5,73,83,14,75,38,40,89,25,62,21,99,53,47,9,45,29,18,3,81,80,33,96,90,4,46,2,64,24,74,82,40,69,60,45,10,21,77,71,54,75,8,69,24,83,90,45,46,59,36,96,80,98,25,26,69,18,8,81,88,45,66,46,20,14,41,83,52,9,96,87,91,30
3,9,36,19,23,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,83,38,11,61,23,71,53,12,47,94,66,35,81,48,66,59,68,82,54,70,23,75,82,27,95,66,23,82,4,91,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,40,5,35,45,35,8,33,65,68,15,25,65,28,75,26,31,28,11,51,53,33,65,92,84,89,4,5,68,67,0,11,63,48,5,41,43,14,13,8,26,83,14,75,38,40,89,25,62,21,99,53,47,9,45,29,18,3,91,80,33,16,90,64,13,2,64,24,74,82,40,69,60,45,10,31,77,71,54,75,8,69,24,83,90,49,98,19,96,96,80,98,25,26,69,18,8,81,88,47,67,46,20,13,41,83,89,9,96,87,54,31
3,10,36,19,23,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,83,38,11,61,23,71,53,2,15,99,30,35,81,48,66,59,68,82,54,70,23,75,82,27,95,66,23,82,4,91,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,40,5,35,45,35,8,33,65,68,15,25,65,28,75,26,31,28,11,51,53,33,65,92,84,89,4,5,68,67,0,11,63,48,5,94,36,14,13,8,26,83,14,75,38,40,89,25,62,21,99,53,47,9,45,29,18,3,91,80,33,16,90,64,13,2,64,24,74,82,40,69,60,45,30,31,77,71,54,75,8,69,24,83,90,49,98,19,96,96,80,98,25,92,69,18,8,81,88,47,67,46,20,13,41,83,89,9,96,87,57,39
3,11,36,19,18,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,73,84,11,61,16,71,43,2,15,99,30,35,81,48,66,59,68,82,54,70,53,75,81,27,95,16,23,53,4,43,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,40,5,35,45,35,8,33,65,68,15,25,65,28,75,26,31,78,11,51,43,33,4,42,84,89,4,5,68,67,0,11,64,68,95,94,36,14,13,8,26,83,15,5,2,40,89,65,62,21,99,53,47,9,45,29,18,3,91,80,33,16,90,64,13,2,24,27,71,67,90,69,90,5,30,31,77,71,57,75,8,69,24,83,90,49,98,19,96,96,88,98,26,52,69,98,40,81,88,47,67,46,20,13,46,83,89,11,96,87,99,29
3,12,36,19,18,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,73,84,11,61,16,71,43,2,15,99,30,35,81,48,66,59,68,82,54,79,78,55,81,27,95,46,73,53,4,43,39,82,73,79,21,83,99,33,80,61,6,48,12,54,25,66,33,11,73,8,84,40,5,35,45,35,8,33,65,68,15,25,65,28,75,26,31,78,11,51,43,33,4,42,84,89,4,5,68,67,0,11,64,68,95,94,36,14,13,8,26,73,19,5,68,40,89,65,62,21,99,53,47,9,45,29,18,3,91,80,33,16,90,64,13,2,24,27,71,67,90,69,90,5,30,31,77,74,54,75,8,69,24,83,90,49,98,19,96,96,88,98,26,52,69,98,40,81,88,47,67,46,20,13,11,83,89,11,96,87,57,29
3,13,36,19,18,94,32,69,18,29,93,37,42,13,29,30,37,93,10,52,73,84,11,61,16,71,43,2,15,99,30,35,81,48,66,59,68,82,54,79,78,55,81,27,95,46,73,53,4,43,39,82,73,79,21,83,99,33,80,61,6,48,12,88,62,66,33,11,73,8,84,40,5,35,45,35,8,33,65,68,15,25,65,28,75,26,31,78,11,51,43,33,4,42,84,89,4,5,68,67,0,11,64,68,95,94,36,14,13,8,26,73,19,5,68,40,89,65,62,21,99,53,47,19,45,29,18,3,91,80,33,16,90,64,13,2,24,27,71,67,90,69,90,5,30,31,77,74,54,75,8,69,24,86,90,49,98,19,96,96,88,98,26,52,69,98,40,81,64,47,67,46,20,13,11,83,89,11,96,97,57,29
3,14,36,19,18,94,34,69,18,29,93,37,42,13,29,30,37,93,10,52,73,84,11,61,16,74,43,73,15,99,30,35,81,45,66,59,78,82,59,79,78,55,81,27,95,46,73,53,4,43,39,82,73,79,21,83,99,33,80,61,6,48,12,88,62,66,33,11,73,8,84,40,5,35,45,35,8,33,65,68,15,25,65,28,75,26,31,78,11,51,33,33,4,42,74,89,4,5,68,67,0,11,64,68,98,94,36,64,33,0,16,73,19,5,68,40,89,65,62,21,99,53,47,19,45,29,18,3,91,80,33,16,90,64,13,2,24,22,71,67,90,69,90,5,30,31,77,74,54,75,8,69,24,86,90,49,98,19,96,76,98,98,26,55,69,98,40,81,64,47,67,36,20,3,11,83,89,11,96,97,96,29
